"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_batch1","K12_batch2","K12_starvation1","K12_starvation2"
"328","yhdH",571.024490084322,2.35346201973547,0.149431535081858,15.7494334676161,6.92993546385323e-56,4.69672150492248e-55,177.6044973056,194.467763593658,1067.92670589611,844.098993541914
"329","pepT",810.87327742163,1.82341639322445,0.11589059033482,15.7339468886681,8.85171687778891e-56,5.980962498275e-55,344.142452985775,369.527183192297,1251.26176270231,1278.56171080613
"330","fruA",837.668903831287,2.33790909164823,0.148897564904943,15.7014595446256,1.4780199199332e-55,9.95647964245911e-55,245.083409655752,306.113782020452,1471.26383086975,1328.21459277919
"331","yidC",912.418951816684,-2.45839068644312,0.156878146246897,-15.6707020401304,2.39914684432551e-55,1.61126991992012e-54,1546.61667106548,1543.44375215836,265.83583236899,293.779551673901
"332","pheT",6092.85515096131,1.3263144047452,0.0847855997203849,15.6431564926033,3.69927602964059e-55,2.47695500418405e-54,3428.46857868652,3518.8672795722,8341.7450846821,9082.33966090442
"333","lysS",1070.42060911997,-2.23540849169441,0.142975200736101,-15.6349386479999,4.20880034552309e-55,2.80965860903839e-54,1738.79661343871,1792.86979676762,394.17037213333,355.845654140219
"334","argA",744.460851563899,-2.99540288300966,0.191783146683043,-15.6186971317147,5.43039493817323e-55,3.61430178070632e-54,1300.72351446153,1347.05437034738,160.418174705425,169.647346741267
"335","oppB",885.13315298353,-2.47282513567086,0.158829804329612,-15.5690246305355,1.18195820483151e-54,7.84326295325507e-54,1505.04966105779,1496.55626765554,265.83583236899,273.090850851796
"336","kdgR",1249.61161319339,1.75147764898834,0.112697736456405,15.5413738027105,1.8203884092847e-54,1.20438197435711e-53,567.362695040077,575.140332446462,2080.85289475037,1775.09053053667
"337","lsrF",162.307844036661,3.70555281972346,0.238441659278509,15.5407105911607,1.83932603143827e-54,1.21330022785973e-53,21.8631676014492,24.020227716608,247.50232668837,355.845654140219
"338","ytfB",526.179110660236,2.06012988189593,0.132948799912495,15.4956636182641,3.71109061772986e-54,2.44075575243002e-53,211.343953480676,195.428572702323,866.258143409295,831.68577304865
"339","ldcC",337.891667982132,2.35383019203497,0.152376881395489,15.447423326152,7.85201397942741e-54,5.14897553872187e-53,107.696344110842,112.798989357191,568.33867609922,562.732662361276
"340","prfB",723.572668787256,-3.10289130573006,0.201203774275563,-15.4216356870146,1.17100467379448e-53,7.65630408777982e-53,1338.24178972821,1255.3931813808,155.83479828527,144.82090575474
"341","purC",743.29893618141,-3.4512664037688,0.223804237487807,-15.4209162547998,1.18412358023e-53,7.71937454208591e-53,1282.09933465289,1445.4412230746,100.83428124341,144.82090575474
"342","kdpE",121.025157221509,3.94443473024223,0.256799063399884,15.3600043474458,3.03554275331453e-53,1.97310278965444e-52,13.765698119431,15.3729457386291,210.83531532713,244.126669700848
"343","flgF",884.714336970548,-2.47479599877711,0.161165539483831,-15.3556151439272,3.24813899400119e-53,2.10513498066025e-52,1493.17337248416,1509.43110971165,238.33557384806,297.917291838323
"344","yghB",296.060113081575,2.61354679202688,0.170300328314999,15.3466926217117,3.7270969143552e-53,2.40852803506152e-52,80.9746948201823,84.3590397407273,563.755299679065,455.151418086326
"345","exuT",119.717823503634,3.93481038672415,0.257160070553815,15.3010161268436,7.52721758229512e-53,4.85014628563537e-52,14.8453607170334,14.2199748082319,242.918950268215,206.887008221057
"346","glyS",1445.17907397556,-2.11798692793179,0.138849578063055,-15.2538232919222,1.55268898341146e-52,9.97580234139789e-52,2229.77317969842,2467.74211469344,586.67218177984,496.528819730537
"347","ydcW",302.148041656316,2.600446764684,0.170481044541858,15.2535830107817,1.55841464728442e-52,9.98373418130623e-52,78.5454539755768,91.6611889665761,508.754782637205,529.630741045907
"348","feaB",227.829270679644,2.83485116539581,0.186262083031836,15.2196900155534,2.61768405852784e-52,1.67215852359407e-51,55.6026237765252,55.7269283025305,440.00413633488,359.98339430464
"349","zwf",1208.27403156319,-2.03797380579617,0.13395195263516,-15.2142149905565,2.8461292981962e-52,1.81287834667339e-51,1978.21179445705,1907.97472798561,504.17140621705,442.738197593063
"350","prpB",420.276260091598,10.4971248981916,0.691356808874336,15.1833680719555,4.55765472644314e-52,2.89476184482374e-51,0.539831298801215,0.384323643465728,513.33815905736,1166.84272636676
"351","exuR",588.444476937294,1.9380361253074,0.12779025580121,15.1657582431183,5.96065427614899e-52,3.77508104156103e-51,252.641047838969,234.245260692361,944.17554255193,922.716056665916
"352","ptrB",350.508505263058,2.31378164156535,0.152734902414457,15.1490039603832,7.6923569868392e-52,4.85798567663169e-51,113.364572748255,120.485462226506,609.589063880615,558.594922196855
"353","puuA",473.283581699624,2.07713966924843,0.13756208014026,15.0996529503665,1.62787930479454e-51,1.02514892197118e-50,184.352388540615,177.557523281166,811.257626367435,719.966788609279
"354","fdoI",201.783708593704,3.48983535985696,0.23112684502365,15.0992212068653,1.63857270227656e-51,1.02896811219231e-50,36.438612669082,29.592920546861,302.50284373023,438.600457428641
"355","fucO",164.041947861088,3.3431495041927,0.221584803971841,15.0874493388885,1.95868934112566e-51,1.22652574797812e-50,31.5801309798711,27.2869786860667,270.419208789145,326.88147298927
"356","ydcI",642.096624460688,2.27317511836188,0.150974268590582,15.0567056199912,3.11948980453715e-51,1.94792860547362e-50,241.034674914743,199.463970958713,990.00930675348,1137.87854521582
"357","secD",1292.51767646647,-1.94314355707766,0.129158567801955,-15.0446353667933,3.74390772816263e-51,2.33129044249455e-50,1997.6457212139,2106.09356619219,540.83841757829,525.493000881486
"358","ptsG",3450.24960437663,-1.51679420990762,0.101051127951656,-15.0101660481541,6.29898218718642e-51,3.91135122964117e-50,4978.32423754481,5253.31988253303,1686.68252261704,1882.67177481162
"359","yabI",245.50239511315,2.83750444341009,0.189281328025961,14.9909368927341,8.41576511686175e-51,5.21121054450799e-50,53.9831298801215,65.5271812109066,444.587512755035,417.911756606536
"360","fumC",1206.74359832727,1.90408481254959,0.127527152829194,14.9308188123658,2.07699915718914e-50,1.28254697956429e-49,532.8134919168,483.286981658153,2085.43627117052,1725.43764856362
"361","glnS",796.323304825015,-2.65105360932292,0.178135262799596,-14.8822505306284,4.29795108639382e-50,2.64663303741093e-49,1340.13119927402,1406.43237326283,256.66907952868,182.06056723453
"362","yegH",370.746572490652,2.16112564663795,0.145711618943162,14.8315258749609,9.16262692076286e-50,5.62666288531929e-49,134.957824700304,135.666246143402,595.83893462015,616.523284498751
"363","yaiO",91.8470826789676,4.69539564054889,0.316962703051483,14.8137165519636,1.19449019018954e-49,7.31501843744172e-49,7.55763818321702,5.95701647371878,192.50180964651,161.371866412425
"364","thiC",859.486410093421,-2.48730889236893,0.168554060557393,-14.7567426387927,2.7840614827259e-49,1.7002661198076e-48,1503.43016716139,1413.15803702348,297.919467310075,223.437968878742
"365","eptA",131.852015891414,3.70838518183297,0.252724612908409,14.6736209788041,9.51299608514735e-49,5.79380556089933e-48,17.0046859122383,19.792667638485,279.585961629455,211.024748385478
"366","uxuR",341.996562587122,2.32601689325786,0.158563710090843,14.6692890316786,1.01401969583045e-48,6.1589229066423e-48,106.886597162641,119.524653117841,591.255558199995,550.319441868012
"367","ygfO",151.490551087658,3.53724295701282,0.241583977169761,14.6418773233757,1.51817699509798e-48,9.1959331337951e-48,26.9915649400608,21.137800390615,247.50232668837,310.330512331586
"368","purU",690.558829970035,-2.87005747742014,0.196036811338499,-14.6404007381265,1.55151068495928e-48,9.37230503441436e-48,1260.50608270084,1169.88117070968,178.751680386045,153.096386083582
"369","ygbJ",94.997502915194,4.28574233782102,0.292945667241122,14.6298198508375,1.81266461442801e-48,1.09201990186273e-47,9.44704772902127,8.83944379971174,187.918433226355,173.785086905688
"370","potD",900.663842140981,-2.24236895987584,0.153412660517738,-14.6165834834509,2.20175084536838e-48,1.32283571060917e-47,1470.50045793451,1502.89760777273,343.753231511625,285.504071345059
"371","pfkB",153.873282873615,3.48814064552454,0.238681452510377,14.6142090591345,2.27986677391642e-48,1.36607650631165e-47,28.880974485865,21.5221240340808,279.585961629455,285.504071345059
"372","leuC",964.645105147894,-2.20959418218006,0.151367226132854,-14.5975733230436,2.91021016001218e-48,1.73908526497502e-47,1581.70570548756,1589.37042755252,389.586995713175,297.917291838323
"373","yfiO",902.744793397378,-2.39705441470649,0.1652172739469,-14.508497552604,1.07039458915497e-47,6.37932217611662e-47,1597.6307288022,1437.75475020529,302.50284373023,273.090850851796
"374","acrA",933.421883477786,-2.20144678549967,0.151785417181549,-14.5036777997358,1.14828816926014e-47,6.82525294188579e-47,1583.05528373456,1485.02655835157,334.586478671315,331.019213153692
"375","mviM",508.106111315675,2.27797512263054,0.157365644254621,14.4756826270461,1.72603605263871e-47,1.02319417200423e-46,158.710401847557,186.973452546077,921.258660451155,765.481930417912
"376","yibH",112.057687962448,3.89901012832683,0.270165351472242,14.4319399474415,3.25787125524536e-47,1.92612973415171e-46,14.5754450676328,13.2591656995676,238.33557384806,182.06056723453
"377","purF",578.251080581831,-3.42293758938321,0.237657705931073,-14.4028049752191,4.96853770012776e-47,2.92972395421326e-46,1036.47609369833,1080.52592360389,100.83428124341,95.1680237816864
"378","ybgF",1005.79191360928,-1.9983856534356,0.138767667038465,-14.4009458116902,5.10402216621366e-47,3.0016511310828e-46,1609.23710172642,1610.12390429967,394.17037213333,409.636276277693
"379","lpd",4744.42189533613,-1.21231899958488,0.0842180266401804,-14.3950060093961,5.56200511886024e-47,3.26235814755312e-46,6581.62319498442,6677.62330521702,2809.60974555501,2908.83133558807
"380","prc",1190.97987591938,-1.92264017264491,0.133625162020584,-14.388309384042,6.12755088374566e-47,3.58461726699121e-46,1840.28489761334,1928.53604291102,531.67166473798,463.426898415168
"381","nagB",334.384400260702,2.22110185986295,0.154378875883774,14.387343133235,6.21374586586665e-47,3.62550054063558e-46,121.731957879674,114.144122109321,563.755299679065,537.906221374749
"382","tyrR",880.699070223049,1.83383734464678,0.127622279652581,14.3692570735998,8.06921895330305e-47,4.69577846418657e-46,361.956885846215,407.767385717137,1462.09707802944,1290.9749312994
"383","oppC",930.010424155798,-2.11789305696815,0.147426347309814,-14.3657704041017,8.48578021397858e-47,4.92529749756511e-46,1539.86877983047,1485.60304381677,334.586478671315,359.98339430464
"384","malG",99.6709657631808,4.06622450872021,0.283072140497747,14.3646227480043,8.62752166634562e-47,4.99452621465789e-46,11.0665416254249,11.1453856605061,169.584927545735,206.887008221057
"385","mak",292.252313653207,2.31948665185019,0.161483892654974,14.3635790153139,8.75847272846513e-47,5.05716490269558e-46,94.7403929396133,99.7319854793564,490.421276956585,484.115599237274
"386","yqjA",416.405403584088,2.01826392303405,0.140546849777585,14.3600794057493,9.21215405821109e-47,5.3053415729024e-46,168.157449576579,161.223768433873,678.33971018294,657.900686142962
"387","uvrB",670.566436104438,1.81879513445087,0.126916194722947,14.3306781173296,1.40739617188197e-46,8.08434545243828e-46,281.791937974234,309.188371168178,1081.67683515658,1009.60860011876
"388","prpD",87.5590071398772,5.65763568636511,0.395231474836447,14.3147397071712,1.77025699846094e-46,1.01424775968522e-45,4.04873474100912,2.69026550426009,128.33453976434,215.1624885499
"389","yebA",810.462908054866,-2.25396472436496,0.157854126224025,-14.2787824321181,2.96740650400273e-46,1.69576983506377e-45,1347.41892180783,1334.37169011301,270.419208789145,289.64181150948
"390","fabD",1381.08058879158,-1.81201464400162,0.126906826493556,-14.2783071176525,2.98771269326873e-46,1.70299623516318e-45,2147.17899098183,2156.82428712966,550.0051704186,670.313906636226
"391","cysM",568.192208667591,-3.23102305839224,0.227241069621089,-14.218482001426,7.03627085835355e-46,4.0004169100051e-45,1033.77693720433,1022.30089161884,100.83428124341,115.856724603792
"392","gst",471.051504576597,2.0559882408573,0.145172573668194,14.1623737108668,1.56613297348899e-45,8.88141224506636e-45,190.020617178028,174.48293413344,820.424379207745,699.278087787174
"393","fdnG",153.590333872706,3.0292634333564,0.214609214185858,14.1152533680729,3.05914482062049e-45,1.7304017649464e-44,33.4695405256754,33.2439951597855,270.419208789145,277.228591016217
"394","galE",388.218523845494,2.07291471996151,0.146932062519863,14.1079808206006,3.3915027766226e-45,1.91353062752082e-44,154.121835807747,144.121366299648,605.00568746046,649.62520581412
"395","ispG",1189.51588098769,1.42921277041655,0.101327065830051,14.1049457882623,3.54061249830895e-45,1.9926029325926e-44,646.447980314456,642.012646409498,1682.09914619688,1787.50375102993
"396","ompR",532.081849760544,1.95899197742658,0.139174971233972,14.0757491096101,5.35345860276963e-45,3.00523698837295e-44,226.72914549651,207.919091114959,907.50853119069,786.170631240018
"397","oppD",964.317387213966,-2.1035386592983,0.149637574355454,-14.0575565218766,6.92357458585204e-45,3.87685297338768e-44,1505.31957670719,1623.95955546443,380.420242872865,347.570173811376
"398","lsrR",253.451138694869,2.85496429807399,0.203262140164986,14.0457258580307,8.18256818319445e-45,4.57031383699529e-44,61.8106837127392,60.3388120241193,531.67166473798,359.98339430464
"399","yjeF",308.320666036727,2.20626784985595,0.15718932808438,14.0357356109545,9.42137370553447e-45,5.24905106451206e-44,111.475163202451,107.802781992137,513.33815905736,500.666559894959
"400","tyrS",935.968527712089,-2.06497670670668,0.147273627215105,-14.0213610933248,1.15380356533847e-44,6.41226331436852e-44,1476.16868657192,1547.86347405822,339.16985509147,380.672095126745
"401","adhP",306.960642745973,2.26326995898776,0.161952233840539,13.9749227615854,2.21754057034606e-44,1.22932485982027e-43,103.107778071032,107.610620170404,545.421793998445,471.702378744011
"402","aspC",997.735781567288,-2.03298052620963,0.145569923197973,-13.9656632465541,2.5254342916953e-44,1.39306214154805e-43,1663.22023160654,1545.94185584089,380.420242872865,401.360795948851
"403","yqeF",467.378462727585,1.92254289290906,0.137660558116646,13.9658223038731,2.51980222384097e-44,1.39306214154805e-43,199.73758055645,190.624527159001,701.256592283715,777.895150911175
"404","argH",799.252040302267,-2.62800815476535,0.188345768421559,-13.9531043186662,3.0120430716465e-44,1.65736924462133e-43,1266.17431133825,1486.9481765689,224.585444587595,219.300228714321
"405","ychF",741.75075530037,-2.29704656040778,0.164871018254039,-13.932385356342,4.02678748950996e-44,2.2102589109088e-43,1230.54544561737,1235.21619009885,261.252455948835,239.988929536426
"406","livF",541.20010992509,-3.24924957221388,0.233244198525933,-13.9306769160761,4.12428015514395e-44,2.25819575982389e-43,981.143385571209,978.487996263743,110.00103408372,95.1680237816864
"407","murA",552.636925165836,-3.2805282378584,0.235560004414772,-13.9265077957889,4.37216270837125e-44,2.38803874710302e-43,1029.45828681392,975.029083472552,119.16778692403,86.8925434528441
"408","ribB",1086.22748163136,1.63608347377804,0.117847005549538,13.8831145191067,8.0182674245154e-44,4.3687765893867e-43,554.676659518249,501.926678366241,1732.51628681859,1555.79030182235
"409","aqpZ",110.835389123269,3.56326360000553,0.256826325143217,13.8742147948366,9.07817712951968e-44,4.93417793616681e-43,17.8144328604401,16.5259166690263,206.251938906975,202.749268056636
"410","pspA",839.303248937257,1.76606893342049,0.127776283093839,13.8215707223499,1.88902484117298e-43,1.02422005412867e-42,390.567944682679,370.680154122694,1420.84669024805,1175.11820669561
"411","fbaA",3816.89067135925,-1.25325337742366,0.0909406117557,-13.7810088719258,3.31605393989516e-43,1.79357370033746e-42,5243.65132090561,5512.93050369413,2264.18795155657,2246.79290928068
"412","cyoC",884.764382362867,-2.14746765702216,0.155830738463348,-13.7807705860757,3.32701800324685e-43,1.79513617019848e-42,1418.67665324959,1472.53603993894,279.585961629455,368.258874633482
"413","arnT",101.349549524416,3.79416333447355,0.275771986639248,13.7583348501489,4.53860219961626e-43,2.44293285466028e-42,14.8453607170334,12.2983565909033,187.918433226355,190.336047563373
"414","sapC",151.047241439007,2.96903768884953,0.217088233977355,13.6766402971394,1.40013945459807e-42,7.51814011490702e-42,34.8191187726784,33.2439951597855,279.585961629455,256.539890194111
"415","yeeN",516.450493074599,-4.08813158640549,0.299494229263149,-13.6501180555752,2.01551782021671e-42,1.07963761791368e-41,996.798493236444,956.965872229662,45.83376420155,66.2038426307383
"416","yafD",587.571266204904,2.11192417504118,0.155075456769848,13.6186874379196,3.10090786943207e-42,1.65704764272776e-41,215.662603871086,224.060684140519,1095.42696441704,815.134812390966
"417","cydB",1364.8419693873,1.52310849306302,0.111891951593908,13.6123150178922,3.38353740235321e-42,1.80374188139837e-41,661.83317233029,745.972191966978,2007.51887202789,2044.04364122405
"418","dapA",1258.84803706655,-1.66857049138211,0.122590368668203,-13.6109427641757,3.44767501129905e-42,1.83353625600904e-41,1898.85659353328,1933.34008845434,586.67218177984,616.523284498751
"419","pgi",1885.38283666312,-1.44111103718114,0.10614021780706,-13.5774267940619,5.45079713887694e-42,2.89191456795309e-41,2745.04215440418,2769.2440129923,976.259177493015,1050.98600176297
"420","nanT",87.8209392982898,4.00671004128651,0.295675811285592,13.5510240890705,7.81324206618972e-42,4.13543740789042e-41,10.5267103266237,9.80025290837606,169.584927545735,161.371866412425
"421","argI",659.850430661724,-2.51772406619731,0.185867929821834,-13.5457691308593,8.39301660367403e-42,4.43175199761695e-41,1078.85285065423,1169.88117070968,187.918433226355,202.749268056636
"422","yohK",106.544146214229,3.91760454602579,0.289235788773419,13.5446742695274,8.51909500308434e-42,4.48766544830722e-41,12.9559511712292,13.2591656995676,155.83479828527,244.126669700848
"423","rssA",476.696073853398,1.89561339828466,0.140538830431139,13.4881825362384,1.83570101429824e-41,9.64719469216307e-41,211.343953480676,192.161821732864,779.17399142635,724.104528773701
"424","yhjE",599.730742473932,-2.68513449689184,0.199493218585835,-13.4597783118954,2.6972422639186e-41,1.41414376242714e-40,999.22773408105,1078.7964672083,151.251421865115,169.647346741267
"425","argC",514.464042118822,-3.06878427153499,0.228650401813758,-13.4212940243796,4.53720766175839e-41,2.37322650166798e-40,917.713207962066,921.22377338735,123.751163344185,95.1680237816864
"426","feaR",170.220584568298,2.76375224158893,0.206602290219584,13.3771616890186,8.22278475708416e-41,4.29090387676011e-40,44.8059978005009,42.4677626029629,275.0025852093,318.605992660428
"427","yceH",511.017114831953,1.92009280473687,0.143883078699277,13.3448131781358,1.26988533261819e-40,6.61113605248299e-40,211.883784779477,213.876107588678,898.34177835038,719.966788609279
"428","yedI",370.56224812492,2.05533268392132,0.154045204513973,13.342399657335,1.31168238493098e-40,6.81278023762047e-40,146.024366325729,141.623262617121,540.83841757829,653.762945978541
"429","yhjH",615.825187540229,-2.49857537721152,0.18751234557181,-13.3248579958415,1.65948244814514e-40,8.59913632220663e-40,1069.40580292521,1026.14412805349,165.00155112558,202.749268056636
"430","yeiE",279.73582927236,2.4359077982735,0.182814451010624,13.3244816523391,1.66787166745459e-40,8.62250864360824e-40,92.8509833938091,81.0922887712686,527.088288317825,417.911756606536
"431","cheZ",779.298773701231,-2.24067400853095,0.168427247375896,-13.3035126052391,2.20844328254277e-40,1.13906482995187e-39,1222.71789178475,1351.8584158907,261.252455948835,281.366331180638
"432","mtr",255.04528929682,2.49246823484165,0.187782806499269,13.2731440183868,3.31380077393243e-40,1.70522664825273e-39,73.4170566369653,79.3628323756728,495.00465337674,372.396614797903
"433","thrB",1447.14315290544,-1.70529129868198,0.128767615318501,-13.2431690566298,4.94187287935154e-40,2.53713242743614e-39,2100.21366798613,2330.53857397617,687.50646302325,670.313906636226
"434","speE",567.141897483,-2.6831350221254,0.20305653331573,-13.2137340193503,7.31059559344486e-40,3.74457465535206e-39,1015.96250434389,948.702913895149,146.66804544496,157.234126248004
"435","chaC",280.319683745471,2.18752267352055,0.166116222359081,13.1686276177889,1.3299316819241e-39,6.79640949176383e-39,97.9793807324206,102.998736448815,485.83790053643,434.46271726422
"436","flgA",629.348491004356,-2.45353048040676,0.186476540937624,-13.1573144164416,1.54479735648282e-39,7.87634065014062e-39,1105.30458429549,1024.22250983616,201.66856248682,186.198307398952
"437","livM",591.968120466384,-2.89702415898662,0.220317954868634,-13.1492876316594,1.71785229894723e-39,8.73863995551417e-39,965.488277905974,1122.41720074166,155.83479828527,124.132204932634
"438","ypfH",254.981181376993,2.39200794918358,0.182166186655609,13.1309108078644,2.19006432582609e-39,1.11153264755968e-38,78.5454539755768,83.5903924537958,481.254524116275,376.534354962324
"439","uraA",491.016323370939,-4.19444986582667,0.319658491650895,-13.1216594440028,2.47456296164684e-39,1.25306457032823e-38,885.053414384593,979.833129015873,41.250387781395,57.928362301896
"440","oppF",976.845888255427,-1.87322701767313,0.143184687434475,-13.0825931964992,4.14069072476301e-39,2.09198988207913e-38,1496.68227592637,1571.69153995309,458.3376420155,380.672095126745
"441","fliF",564.561794975664,-2.58368454573056,0.198109067853699,-13.0417278407396,7.08333854347202e-39,3.57058085762773e-38,995.178999340041,942.169411956232,151.251421865115,169.647346741267
"442","yobB",149.88497539856,2.85541234714517,0.219157681183872,13.0290315708784,8.3662761884883e-39,4.20774478891618e-38,34.2792874738772,37.8558788813742,275.0025852093,252.40215002969
"443","sapD",242.240370128714,2.34441246539126,0.180089696906595,13.0180266037496,9.66361420327543e-39,4.84925832367524e-38,84.4835982623902,74.7509486540841,412.50387781395,397.22305578443
"444","rpoC",7348.30741389936,-1.37028304574178,0.105291085378155,-13.014236113346,1.01552733726795e-38,5.0844983575375e-38,9858.1292630584,11341.3907186736,4010.45436763562,4183.25530622978
"445","yiaT",102.056863230474,4.02352040494599,0.309356976073389,13.0060762036654,1.12996845370214e-38,5.64476375860642e-38,14.5754450676328,9.0316056214446,210.83531532713,173.785086905688
"446","cheB",635.16729116127,-2.52691526770976,0.19468426321796,-12.9795558508021,1.59804569311099e-38,7.96514703090971e-38,1149.57075079719,1016.53603696685,192.50180964651,182.06056723453
"447","glnH",1856.32437113528,1.42771816698076,0.110123885177932,12.9646548945666,1.94102006944587e-38,9.65299242590192e-38,1062.11808039139,948.702913895149,2832.52662765579,2581.94986259879
"448","pphA",115.637662775866,3.27493150644697,0.253632252376007,12.9121256297954,3.84537302255321e-38,1.90809469400352e-37,20.2436737050456,22.6750949644779,187.918433226355,231.713449207584
"449","cbpA",436.475768162357,1.90673191590203,0.147937302160597,12.8887838838113,5.20582404210054e-38,2.57740464267027e-37,175.175256460994,191.008850802467,742.50698006511,637.211985320856
"450","yqfA",298.60983086275,2.43083648588697,0.18864218524827,12.8859644129322,5.39962659582095e-38,2.66741553833555e-37,102.567946772231,84.5512015624601,444.587512755035,562.732662361276
"451","trpB",617.237885513409,-2.32717311220007,0.180635643935359,-12.8832442008669,5.59339987784379e-38,2.75701284444496e-37,1005.43579401726,1053.62326856129,215.418691747285,194.473787727794
"452","melB",114.739312835941,3.19328002048344,0.248078896118298,12.8720341409481,6.4676105405891e-38,3.18086244064813e-37,23.2127458484523,21.7142858558136,215.418691747285,198.611527892215
"453","aroB",875.410471765541,-1.91448056060564,0.148809871648812,-12.8652792949367,7.05863204882433e-38,3.46387175376081e-37,1389.52576311433,1381.64349825929,320.83634941085,409.636276277693
"454","ydhQ",792.669325927498,1.45855340881957,0.113539190464361,12.8462551375809,9.02757549319854e-38,4.42033046726439e-37,417.829425272141,426.983567890424,1196.26124566045,1129.60306488697
"455","tgt",624.676574231649,-2.55382157042399,0.199818420997978,-12.7807113962222,2.1013859646564e-37,1.02667714273213e-36,1127.97749884514,1006.35146041501,215.418691747285,148.958645919161
"456","thiH",450.761662856761,-3.13684841054335,0.246102701936297,-12.7460949671138,3.2775637807168e-37,1.59781234309944e-36,817.30458638504,803.044253021638,91.6675284031,91.0302836172652
"457","dapE",579.643802590671,1.72290306973579,0.135414009957193,12.7232261291164,4.39339197197606e-37,2.13709198111658e-36,273.964384141617,265.567637634818,806.67424994728,972.368938638969
"458","yeeE",609.248609962398,-2.33797945956222,0.184246927631025,-12.689380982484,6.77188801140524e-37,3.28687926841787e-36,1033.77693720433,999.817958476091,233.752197427905,169.647346741267
"459","codB",497.582999320113,-4.74543748464943,0.375003124409852,-12.654394525692,1.05787996887431e-36,5.1234578884697e-36,895.310209061816,1026.14412805349,27.50025852093,41.3774016442115
"460","leuB",771.851512438377,-1.94370204724339,0.153670115949941,-12.6485363483201,1.1397840731291e-36,5.50813042296954e-36,1214.08059100393,1235.79267556405,343.753231511625,293.779551673901
"461","exbB",670.514394090863,-2.10332704071131,0.166551420824531,-12.6286946715829,1.46691420647698e-36,7.07364486116774e-36,1082.90158539524,1092.43995655133,275.0025852093,231.713449207584
"462","malM",160.26872563428,2.83958356122946,0.224855005366796,12.6285094547812,1.47037068031521e-36,7.07496541632188e-36,42.9165882546966,35.7420988423127,252.085703108525,310.330512331586
"463","narK",73.0277982293911,4.51075889923484,0.35816665565247,12.5940224419205,2.27764198307083e-36,1.0935633106623e-35,4.58856603981033,7.10998740411596,160.418174705425,119.994464768213
"464","livG",430.24041120016,-3.54325466475435,0.281503702172058,-12.5868847813187,2.49320005541754e-36,1.19447925068819e-35,794.091840536588,794.589132865392,41.250387781395,91.0302836172652
"465","hisS",940.364637449739,-1.7019094546654,0.135805269342988,-12.5319839421479,4.98986112315809e-36,2.38547554339364e-35,1442.69914604625,1434.68016105756,453.754265595345,430.324977099799
"466","paaX",289.721030656452,2.1353060654373,0.170670429379768,12.5112831390722,6.4769434319605e-36,3.08313602767627e-35,107.426428461442,106.457649240007,527.088288317825,417.911756606536
"467","yegS",151.322582388549,2.75460612811256,0.220166925587858,12.51144385451,6.46385087440315e-36,3.08313602767627e-35,41.5670100076936,36.3185843075113,275.0025852093,252.40215002969
"468","hemC",371.219790452909,1.88971841555915,0.151269760248404,12.4923739712154,8.21647783990408e-36,3.90282697395444e-35,155.741329704151,158.725664751346,632.50594598139,537.906221374749
"469","pyrH",727.460468005064,-1.98427114767157,0.158958584707635,-12.4829442292856,9.25017777308779e-36,4.38446592528234e-35,1146.87159430318,1178.52845268765,265.83583236899,318.605992660428
"470","trmA",457.137360048966,1.7004605716893,0.136613833477216,12.4472063217002,1.44826264232402e-35,6.8499741572049e-35,219.441422962694,210.801518440952,678.33971018294,719.966788609279
"471","ftsH",5431.1948924995,1.10336604789424,0.0888384308078053,12.4199182477827,2.03769613127613e-35,9.61740658137332e-35,3290.54168184281,3607.06955574759,7379.23603644955,7447.93229595806
"472","dcp",588.081378418741,-2.24719767520989,0.181316543507325,-12.3937817903479,2.82404717124937e-35,1.33005441984902e-34,988.970939403827,956.581548586197,183.3350568062,223.437968878742
"473","argB",422.695891200495,-3.27844369307323,0.264536373452566,-12.3931679046061,2.84575414205723e-35,1.33744428283155e-34,743.887529748075,790.361572787269,77.917399142635,78.6170631240018
"474","lpxD",1332.35222233102,-1.49594928848277,0.120861348717965,-12.3774002553424,3.46381969194254e-35,1.62448758970217e-34,1928.54731496734,2008.47536075189,660.00620450232,732.380009102543
"475","tktA",1001.49824960568,-1.67680665890756,0.136021239410169,-12.3275355097389,6.43859389659987e-35,3.01326194360874e-34,1568.20992301753,1483.48926377771,495.00465337674,459.289158250747
"476","gcl",86.2040578030907,3.55903200992438,0.289215436345115,12.3058162278636,8.42800778555383e-35,3.93602128304331e-34,14.0356137688316,12.682680234369,165.00155112558,153.096386083582
"477","yncB",256.571558554731,2.09349581593571,0.17045245007937,12.2819931010724,1.13175275713222e-34,5.27439492474827e-34,94.7403929396133,99.3476618358906,430.83738349457,401.360795948851
"478","livH",497.980273435957,-2.80584767972681,0.229171258904812,-12.2434536212599,1.82115126931166e-34,8.4694963842674e-34,809.746948201823,934.290777265184,123.751163344185,124.132204932634
"479","yncG",87.8067577016948,3.49727939962248,0.286845397554538,12.1922102618277,3.42017381242383e-34,1.58727481941924e-33,13.4957824700304,14.6042984516977,174.16830396589,148.958645919161
"480","glyQ",763.143074536596,-1.97654819094766,0.162200802099458,-12.1858102140314,3.69958202058569e-34,1.71336892328375e-33,1156.3186420322,1278.83692363221,307.086220150385,310.330512331586
