"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_chemostat1","K12_chemostat2","K12_starvation1","K12_starvation2"
"247","dapE",499.005890936538,2.31348610019359,0.173037298566487,13.369869498423,9.06998392576936e-41,8.50081489399031e-40,160.67208424184,172.751637889627,751.923722054437,910.67611956025
"248","fliF",632.181057121324,-2.87475588845999,0.215310672719489,-13.3516646070085,1.15831275027669e-40,1.08124758745586e-39,1137.28844192067,1091.56616994763,140.985697885207,158.883918731788
"249","can",697.438299371439,-2.82506997178874,0.211806898123877,-13.3379507315974,1.39234569719417e-40,1.29449007590542e-39,1167.74501180533,1279.8127066556,179.436342762991,162.759136261832
"250","yghB",275.67912416797,2.63776849669539,0.198242041735309,13.3057976683741,2.14194872117304e-40,1.98344451580623e-39,78.4211080862555,72.5293136177825,525.492146663044,426.273928304798
"251","rrmJ",1690.60695785598,1.739135326264,0.130732798260412,13.3029763716963,2.22434253379248e-40,2.05153504610741e-39,747.189022859043,809.3612042348,2559.10403131027,2646.77357301979
"252","yrbL",2009.97394389886,1.73584478842802,0.13053231738347,13.2981994284877,2.37109704721751e-40,2.17821018424942e-39,902.389867001842,950.463687091214,3234.12646360914,2952.91575789324
"253","ydbC",451.083248000074,3.11699405610404,0.235599590143896,13.2300487203746,5.88492122758177e-40,5.38481922602838e-39,109.789551320758,73.1886710143078,850.18648118655,771.16828847868
"254","sapC",139.127960129754,3.15357665253331,0.239329473212941,13.176716641696,1.19478508041379e-39,1.08894781935351e-38,26.6267018153332,29.011725447113,260.609926393867,240.263486862704
"255","gadA",217.437911891328,2.59697063724558,0.197240647494302,13.1665083756156,1.36778409071199e-39,1.24173339999932e-38,60.913139769324,61.6499165751151,367.4172732766,379.771317944274
"256","flgA",665.342919836952,-2.65435155549737,0.201604319329509,-13.1661442786799,1.37439432177479e-39,1.24286049019869e-38,1153.7021622178,1145.30379776444,187.980930513609,174.384788851963
"257","imp",3033.9131932521,1.59867215102849,0.1215754796861,13.1496265131436,1.71017081607729e-39,1.54048460669997e-38,1465.38047319317,1542.56662917093,4686.7063812143,4440.99928942998
"258","yfcY",970.489600873072,2.85886520932291,0.218493800774646,13.0844225290929,4.04220484330663e-39,3.62701713653288e-38,277.209498351415,187.257500613184,1704.64525624841,1712.84614827928
"259","fusA",17503.7986238022,-1.54698892440975,0.119283542607666,-12.9690055358092,1.83394241364694e-38,1.63921879829833e-37,27069.1427646757,25119.5387354242,8719.75179950628,9106.7611956025
"260","glpB",3299.70437153495,2.80781566386517,0.216556005651848,12.9657713967039,1.91296201853154e-38,1.70327195111559e-37,963.667756111102,668.58840007665,6327.26722933307,5239.29410061897
"261","carA",510.658075068368,-3.84148414280121,0.296526271639253,-12.9549537771637,2.2026873160419e-38,1.95372457342414e-37,1011.26754497276,902.989954541392,46.9952326284023,81.3795681309159
"262","rplA",2894.71304506298,-1.63224424254391,0.126566098025476,-12.8963780033367,4.71754274541503e-38,4.16836315100603e-37,4416.74975728589,4342.85749221386,1397.04009722614,1422.20483352601
"263","tdh",346.691511892414,2.354033585121,0.182856321498667,12.8736789946754,6.33130566596552e-38,5.5729933903841e-37,115.625540759735,110.112685219724,525.492146663044,635.535674927153
"264","leuC",988.072297284081,-2.3612551661553,0.183743297604414,-12.8508369934609,8.50846236264197e-38,7.46101907936218e-37,1616.56907459667,1693.55947297522,363.14497940129,279.01566216314
"265","mukB",749.276965004383,-2.39729387460107,0.186639856626526,-12.8444905495086,9.23579211535076e-38,8.06824858378755e-37,1282.27630454526,1239.59190546756,234.976163142011,240.263486862704
"266","livK",1192.47992521018,-2.27423569028792,0.177214783672755,-12.8332165249121,1.06834915740503e-37,9.29785074959642e-37,2116.09329563912,1840.2664937021,414.412505905002,399.147405594493
"267","pyrG",2715.98675636652,1.74284281161447,0.135828627194241,12.8311891801875,1.09667846892727e-37,9.50865414069898e-37,1195.46596164048,1298.60439245657,4413.27957319451,3956.59709817453
"268","yaeT",2142.17393354833,-1.86095618816091,0.145524713842533,-12.7879048102756,1.91569081634335e-37,1.64863354640701e-36,3450.89350513518,3274.36883114462,863.003362812478,980.430035101035
"269","dusB",843.848640492202,-2.25519392091346,0.176350902247191,-12.7881053750003,1.9107540922689e-37,1.64863354640701e-36,1385.3179930772,1407.72804158151,303.33286514696,279.01566216314
"270","eptA",125.032287007414,3.40649885953069,0.266603920374351,12.7773772221634,2.19342111082087e-37,1.8806555079816e-36,22.4320844060684,19.4510431974962,260.609926393867,197.636094032224
"271","cysI",964.477227479768,-2.9364115460042,0.230340433688631,-12.7481376108442,3.19281907833818e-37,2.72744507983502e-36,1870.06986585224,1549.16020313618,175.164048887681,263.514792042966
"272","codA",505.335063317083,-3.10915509786113,0.243999999373426,-12.742438958382,3.43486283811212e-37,2.92342186405498e-36,921.539207348486,893.429272291776,93.9904652568046,112.381308371265
"273","tam",213.44997551464,2.65518195676263,0.208763791155571,12.7185942641939,4.66171251139431e-37,3.95306390618236e-36,60.730765099356,54.7266639115995,397.323330403765,341.019142643838
"274","cbpA",385.679785645088,2.33694950138481,0.184578643696845,12.6609961725749,9.72573143175514e-37,8.21717819872743e-36,117.996411469319,135.827623684211,692.111607800106,596.783499626717
"275","ydcU",118.276176609335,3.27559201387854,0.258961344791017,12.648961243702,1.13363723491295e-36,9.54316435935811e-36,23.1615830859406,20.1104005940215,205.070106014846,224.76261674253
"276","ydhF",518.251132576997,2.41416693234166,0.190987675114841,12.640433111142,1.26356004372153e-36,1.05983387725194e-35,182.374669968036,142.091518951201,884.364832189025,864.173509199726
"277","upp",433.825436464966,-3.84425411582564,0.305768943410748,-12.5724152130831,2.99434434280832e-36,2.50249355725677e-35,819.774141506322,805.734738553911,55.5398203790209,54.2530454206106
"278","basR",172.238416715108,3.10485119548873,0.24702414456978,12.5690191171238,3.12577888572208e-36,2.60294176994483e-35,39.5753033830638,30.6601189384263,277.699101895104,341.019142643838
"279","gadB",232.38565526422,2.41138725047899,0.19259782991903,12.5203240944759,5.77986578947008e-36,4.79583845972159e-35,72.7674933172463,73.5183497125705,380.234154902528,403.022623124536
"280","putP",3198.51912178596,2.9161003893286,0.232986072000266,12.5162004934152,6.0880395270372e-36,5.03350410896112e-35,908.043481770851,570.014469296118,5716.32920516384,5599.68933091303
"281","deoA",390.478888329789,2.37155221028474,0.18974170954294,12.4988449613818,7.57437798531477e-36,6.24010143630025e-35,134.774881106379,116.376580486715,593.848848667992,716.915243058069
"282","ilvI",526.936402536744,-2.83796181826453,0.227339379583781,-12.4833710000456,9.20071833594099e-36,7.55307196727071e-35,910.596727150403,941.892040936385,119.62422850866,135.632613551527
"283","cdd",202.420454540033,2.51718264037561,0.201907537233712,12.4670068035247,1.12991036950974e-35,9.24290637955845e-35,60.1836410894519,59.3421656872766,337.511216149435,352.644795233969
"284","lpd",5064.46007545114,-1.47818779763354,0.118623138575679,-12.4612096373634,1.21513371238626e-35,9.90505121188092e-35,7505.44716786455,7409.19906475475,2618.9161455646,2724.27792362066
"285","sapD",221.403455172092,2.54429438654955,0.2042561144326,12.4563927675669,1.29078213499902e-35,1.04847741842903e-34,60.1836410894519,68.9028479368934,384.506448777837,372.020882884187
"286","yjhT",204.654370315558,2.48592974367167,0.200984335932974,12.3687735769652,3.85665014053563e-35,3.12172904732167e-34,62.0073877891322,60.9905591785899,354.600391650672,341.019142643838
"287","ptrB",330.611423402941,2.23341976701011,0.18060025282052,12.3666480646053,3.96004889516687e-35,3.19425546770429e-34,109.424801980822,121.651439658917,568.215085416137,523.154366555888
"288","gltD",928.35193025035,-2.90494107141879,0.236426070363855,-12.2868897958171,1.06526211900634e-34,8.5627840468739e-34,1507.69139662575,1775.97914754088,162.347167261753,267.39000957301
"289","guaA",610.985377482237,-2.49650069123542,0.203416481957452,-12.2728535427017,1.26707694027421e-34,1.01497685700166e-33,1036.25287475838,1043.43308000128,166.619461137063,197.636094032224
"290","yebE",284.318355205821,2.33207264241945,0.190368247674584,12.25032362753,1.67326858162478e-34,1.33572991946943e-33,99.7589444725157,87.035176341339,469.952326284023,480.526973725408
"291","talA",917.304826577959,1.91646264768639,0.157825675139472,12.1429079647072,6.25623747638752e-34,4.97704115389591e-33,353.259735728086,413.746766319623,1414.12927272738,1488.08353153675
"292","ygbJ",91.1445023693953,3.6489942470135,0.300530905424519,12.1418269507393,6.33945555873017e-34,5.02597247207546e-33,11.4896042079863,15.1652201200818,175.164048887681,162.759136261832
"293","aer",933.993267898408,-2.53575898456927,0.209119116199907,-12.1259071415796,7.70027857855577e-34,6.0840085014869e-33,1761.9216865612,1428.16812087379,286.243689645723,259.639574512922
"294","flgI",408.202996376629,-3.49747638817116,0.289735872587256,-12.0712577180717,1.49826725475896e-33,1.17975805944456e-32,751.383640268308,752.656468133625,51.2675265037116,77.5043506008723
"295","yceH",464.40924374185,2.11754196642852,0.175465855306421,12.0681141224348,1.55660704872235e-33,1.22154078569228e-32,171.249815099986,174.729710079203,837.369599560623,674.287850227589
"296","ubiA",444.142519516637,2.16604726908677,0.179802336489002,12.0468249266564,2.01565552104041e-33,1.57643328757045e-32,172.891187129698,148.355414218192,773.285191430983,682.038285287676
"297","ypfH",229.90978126299,2.72958586822426,0.228639348161351,11.9383907021025,7.46536130169818e-33,5.81896007186239e-32,65.6548811884929,52.7485917220237,448.590856907476,352.644795233969
"298","yobB",140.286149733657,2.8201387769729,0.237177518344173,11.8904135461968,1.32747661195209e-32,1.03124441498962e-31,36.1101846536711,32.3085124297395,256.337632518558,236.388269332661
"299","uvrB",630.734220561447,1.77503754100418,0.149288297958911,11.8899978449264,1.33410027479138e-32,1.03292379135185e-31,277.027123681447,292.095326660706,1008.26135457299,945.553077330642
"300","araC",703.763990930231,2.30574500407219,0.19395990817232,11.8877402335316,1.37064969273372e-32,1.05768467955952e-31,264.990395463556,205.060150319367,1089.43493820387,1255.57047973413
"301","flgH",394.491415756148,-3.49328473875449,0.294374491353463,-11.8668051796649,1.76063522540097e-32,1.3541098162137e-31,731.140051901856,722.326027893461,46.9952326284023,77.5043506008723
"302","potD",835.27324550891,-2.22231925615168,0.187383811910133,-11.8597184756679,1.9161831325894e-32,1.4688622357432e-31,1441.48939142736,1311.79154038708,320.422040648197,267.39000957301
"303","yhhX",333.767021383966,2.03072281851766,0.171507290370602,11.8404460482675,2.41166910048546e-32,1.84257886720259e-31,128.391767657497,133.19019409811,542.581322164281,530.904801615975
"304","prpR",248.817229918655,2.8865950052504,0.245253527234196,11.7698409388989,5.58296789073491e-32,4.25150350889846e-31,65.2901318485569,51.4298769289731,363.14497940129,515.403931495801
"305","betT",268.866644151832,2.14977402279685,0.18268746620793,11.7674959723292,5.74031522217693e-32,4.35699335716052e-31,98.4823217827394,98.2442520822691,448.590856907476,430.149145834841
"306","dppA",5889.71039659848,-1.6297330779777,0.138538057550326,-11.7637933344465,5.9977737314995e-32,4.53753143412462e-31,9255.87925021776,8562.41515127749,2683.00055369424,3057.54663120441
"307","arnT",97.3467523069316,3.25536463267634,0.276897469765358,11.7565705292826,6.53345210275893e-32,4.92669108074493e-31,19.1493403466438,16.813613611395,175.164048887681,178.260006382006
"308","dapD",975.073650358172,-1.88390843030362,0.160329024126012,-11.7502644363565,7.03982020807662e-32,5.29129343561603e-31,1537.96559184045,1533.66530431784,410.140212029693,418.523493244711
"309","cydB",1253.85654592422,1.61759557185122,0.13772694691699,11.7449461275444,7.49702595971717e-32,5.61670391480429e-31,643.964959657135,585.839046812725,1871.26471738547,1914.35745984155
"310","rnb",495.892566342367,-2.6121479764162,0.222578055848363,-11.7358738104703,8.34598881264617e-32,6.2325690649277e-31,836.734985813349,871.011120809916,132.441110134588,143.383048611614
"311","yibH",108.120684812543,3.28053466895689,0.279817082269952,11.7238541776803,9.61938200699762e-32,7.16040814990337e-31,18.0550923268356,21.7587940853348,222.159281516084,170.509571321919
"312","chaC",257.893075866859,2.30565829351009,0.19696834043324,11.7057304155515,1.19128952597364e-31,8.83921555329798e-31,91.369709653986,80.4416023760861,452.863150782786,406.89784065458
"313","yehZ",232.275606291537,2.30970953506592,0.197559686010533,11.6911986534681,1.41377061382052e-31,1.04564823354457e-30,80.6096041258719,74.1777071090958,367.4172732766,406.89784065458
"314","artJ",412.895147605877,-3.55885190500549,0.304489313011394,-11.6879369913134,1.46911889741735e-31,1.08312428265006e-30,824.333508255522,701.556269902915,59.8121142543302,65.8786980107415
"315","aroA",527.177270910314,-2.86298498349416,0.246039330555962,-11.6362899257807,2.6948499992838e-31,1.98050087248953e-30,852.601582100568,1005.52002970108,111.079640758042,139.50783108157
"316","purC",461.601515139126,-2.78642252402908,0.239524765754469,-11.6331291056783,2.79654734730765e-31,2.04873642690418e-30,804.454669229007,812.328312519164,93.9904652568046,135.632613551527
"317","dos",221.387059582764,2.41884578383718,0.208018004496597,11.6280597426688,2.96766342436961e-31,2.16723685407433e-30,65.4725065185249,73.1886710143078,405.867918154383,341.019142643838
"318","hcaT",160.613017498337,2.67218932230746,0.230156106955551,11.610334210352,3.65185443203475e-31,2.65850409124543e-30,46.5055408418492,39.2317650932551,277.699101895104,279.01566216314
"319","prfB",488.396398665194,-2.56059542756198,0.220705971909283,-11.6018402465995,4.0331114777893e-31,2.92685049250227e-30,827.069128305043,845.625861043692,145.257991760516,135.632613551527
"320","pphA",109.495107977792,3.0810950657328,0.265661564407584,11.59782022892,4.2270792431516e-31,3.05406939696138e-30,22.0673350661324,23.7368662749106,175.164048887681,217.012181682443
"321","accC",985.941612260719,-1.88859089734305,0.162842352873271,-11.5976640230249,4.23480033012788e-31,3.05406939696138e-30,1559.12105355674,1549.81956053271,393.051036528455,441.774798424972
"322","fliG",501.736828815155,-2.60187075203339,0.224370533083167,-11.5963122085598,4.30220658080686e-31,3.09304603558009e-30,866.644431688107,857.82397287941,162.347167261753,120.131743431352
"323","ycjG",503.987647759047,2.29364569355256,0.198605826776666,11.548733140301,7.49165742779308e-31,5.36940772301578e-30,192.405276816278,146.047663330353,828.825011810004,848.672639079552
"324","aqpZ",107.29615918755,3.00074135448152,0.26010961154373,11.5364493325424,8.6419291497446e-31,6.17471172273418e-30,22.9792084159725,24.0665449731733,192.253224388918,189.885658972137
"325","cheR",500.326729725247,-2.48640874578639,0.215531938977721,-11.5361498512915,8.67205969416162e-31,6.17717482830282e-30,854.425328800248,846.61489713848,145.257991760516,155.008701201745
"326","yidC",701.760224534675,-2.11578442100169,0.183419278559515,-11.5352346689946,8.76478312281115e-31,6.22407145070792e-30,1125.61646304272,1158.49094569494,247.793044767939,275.140444633097
"327","yohK",100.521702616462,3.71105517944251,0.321809831845688,11.5318266013141,9.1188165848757e-31,6.45567596146399e-30,12.0367282178904,16.1542562148697,145.257991760516,228.637834272573
"328","fdoI",198.981661262914,2.73098208272024,0.23740209958424,11.5036138581039,1.26505465133952e-30,8.92866316417982e-30,53.0710289606985,50.1111621359225,281.971395770414,410.773058184623
"329","cycA",1758.07536108719,1.96929669598369,0.171238531088384,11.5003129463149,1.31438002965184e-30,9.24860112049851e-30,798.618679790029,625.400490604243,2802.6247822029,2805.65749175158
"330","oppF",1063.54798439176,-2.14104933639044,0.186273396685525,-11.494123017497,1.41207829339517e-30,9.90594317942366e-30,1860.95113235384,1609.49140491825,427.22938753093,356.520012764013
"331","cydA",1696.67002157052,1.42741472139415,0.124798428861171,11.437761952773,2.70780611903001e-30,1.89382814669319e-29,934.852558256152,902.000918446604,2430.93521505099,2518.89139452835
"332","rpoB",5772.75443288725,-1.3265809411972,0.116023819263742,-11.4336948190066,2.8377168513844e-30,1.97870919004665e-29,8222.72674484884,8293.72701219343,3234.12646360914,3340.4375108976
"333","ilvB",667.908672188306,-2.40204894785574,0.210180313587694,-11.4285153868777,3.01214621379953e-30,2.09402957505883e-29,1208.23218853824,1042.11436520823,196.525518264228,224.76261674253
"334","aceE",3665.94840848657,-1.4442682635447,0.126472344114942,-11.4196370254046,3.33624397361111e-30,2.31239664638016e-29,5518.65751323277,5210.57182604115,1931.0768316398,2003.48746303255
"335","pepT",781.598459613882,1.62938648136346,0.142789276311469,11.411126405664,3.67933526509397e-30,2.53501819603945e-29,369.308706685273,393.306687027339,1166.33622795944,1197.44221678348
"336","yqeC",199.904249031712,3.67581706633509,0.322121561732197,11.4112729572293,3.67314087203622e-30,2.53501819603945e-29,36.2925593236392,19.1213644992336,418.684799780311,325.518272523664
"337","ftsH",4750.53374648876,1.42573251862128,0.125093693957037,11.3973172709325,4.31202431973635e-30,2.96211759649545e-29,2445.64432427136,2702.70596835719,6878.39313924797,6975.39155407851
"338","sucD",2459.9050840405,-1.72280436986062,0.151440783559626,-11.3760925515966,5.50096415888717e-30,3.76767219758101e-29,3593.69287172015,3965.70506140139,1059.52888107671,1220.69352196374
"339","glpF",16805.6906035769,1.99329948434333,0.175737851183266,11.3424596404371,8.08398971434848e-30,5.52048265153886e-29,7645.69328906997,5792.12504977646,27735.731838508,26049.2122369532
"340","rpsB",4293.56555632652,-1.66431433584801,0.146753239805721,-11.3409035333824,8.22904151578181e-30,5.60300914971614e-29,6696.61550655631,6370.38148652914,1871.26471738547,2236.00051483517
"341","mtr",240.69403285817,2.38952789927121,0.211192668796788,11.3144453019363,1.11304036442574e-29,7.55627109573489e-29,78.4211080862555,74.1777071090958,461.407738533404,348.769577703925
"342","pheS",416.979563814222,-2.73240851757885,0.241954691643824,-11.2930586260388,1.4200733112445e-29,9.61248454833631e-29,732.781423931568,719.029240910835,115.351934633351,100.755655781134
"343","yeeE",766.793502289334,-2.82086590502338,0.249987169177586,-11.2840427542883,1.57345089176394e-29,1.06196466893105e-28,1531.58247839157,1158.82062439321,217.886987640774,158.883918731788
"344","yedI",345.725024289915,2.06261540962585,0.182951428970356,11.2741147813613,1.76141331032599e-29,1.18536971319903e-28,129.668390347274,136.816659778999,504.130677286497,612.284369746891
"345","narK",68.5098819732826,4.28956526547489,0.381002514108722,11.2586271917639,2.10004601266548e-29,1.40916130994799e-28,7.84211080862555,4.28582307741442,149.530285635825,112.381308371265
"346","yhdH",559.420686586631,1.97281979542264,0.175275141695484,11.2555595524786,2.17441643759575e-29,1.45484799220641e-28,231.798205529374,219.895691741186,995.444472947067,790.544376128898
"347","malK",509.165686256817,-3.19874273408962,0.284400173858978,-11.2473304452892,2.38707777616962e-29,1.59253171522555e-28,1016.1916610619,822.548352165306,128.168816259279,69.7539155407851
"348","gcl",81.368700754732,3.3468802702097,0.298044728406494,11.2294563574531,2.92271262882549e-29,1.9442757861296e-28,14.7723482674109,13.5168266287686,153.802579511135,143.383048611614
"349","secD",1081.78830749686,-1.73682264602026,0.154832575336743,-11.217423996487,3.34883439113936e-29,2.22136149440906e-28,1691.7074386235,1639.16248776189,504.130677286497,492.152626315539
"350","cysD",488.195954661936,-3.32009830954102,0.296469711140903,-11.1987774291151,4.13399034604318e-29,2.73433932888285e-28,994.306700665732,786.283695356415,59.8121142543302,112.381308371265
"351","emrK",75.9035526520938,4.50986654293469,0.402861096574588,11.194594318689,4.33381391641751e-29,2.85834165712437e-28,6.38311344888126,5.60453787046501,93.9904652568046,197.636094032224
"352","yjgQ",393.178096821354,1.82296576399969,0.162999466736409,11.1838756316157,4.89064939810587e-29,3.21643561267474e-28,170.88506576005,174.729710079203,610.93802416923,616.159587276935
"353","trxB",502.454943418603,-2.36120468501766,0.211442557292754,-11.1671212988048,5.90641600916834e-29,3.87347112215997e-28,827.616252314947,857.494294181147,158.074873386444,166.634353791875
"354","dinB",133.890928337952,2.66773292614395,0.239218302181286,11.1518763481662,7.01120944412999e-29,4.58501408563868e-28,34.1040632840227,38.2427289984672,230.703869266702,232.513051802617
"355","yafD",548.108499754989,2.11638118127299,0.190024510249339,11.1374115817796,8.24818103854452e-29,5.37874340964241e-28,210.460369143113,197.477540259326,1021.07823619892,763.417853418592
"356","nagE",1370.82198704538,1.66793110400054,0.150035372921719,11.1169191072747,1.03794604427921e-28,6.74956486659095e-28,703.419102066715,604.960411311959,2140.41923152996,2034.4892032729
"357","mglB",3583.53603992837,-2.087954356817,0.187856651975959,-11.1146149729327,1.06509082982347e-28,6.90668143148834e-28,6601.415928833,5015.73171536792,1422.673860478,1294.32265503457
"358","leuB",792.043364744284,-2.1043421881576,0.1894408682646,-11.108174320751,1.1447603607397e-28,7.40257048914077e-28,1211.69730726763,1360.91366642821,320.422040648197,275.140444633097
"359","yghA",168.549009079857,2.56018626813977,0.23050652457742,11.1067843863998,1.16271428699016e-28,7.49772583393379e-28,48.8764115514336,48.1330899463466,247.793044767939,329.393490053707
"360","sucA",3030.14060836818,-1.38722501328203,0.124980492739375,-11.099532278008,1.26102067033025e-28,8.1090634772626e-28,4455.77793665905,4317.14255374937,1661.92231749532,1685.71962556897
"361","lsrK",236.222843221207,2.66253903179391,0.240062752074749,11.0910126989,1.38708491403897e-28,8.89501821606709e-28,73.6793666670865,53.0782704202863,380.234154902528,437.899580894929
"362","yiiM",236.376428582737,2.10523885967226,0.189901848826453,11.0859313518121,1.46814518169065e-28,9.38882899340843e-28,88.9988389444015,88.3538911343896,384.506448777837,383.646535474318
"363","nagB",325.508344304712,1.9090894205183,0.17244716518861,11.0705758394479,1.74277114562618e-28,1.11143669480017e-27,134.957255776347,137.805695873787,525.492146663044,503.77827890567
"364","gapA",5718.40517353557,-1.80803351102155,0.164187115484291,-11.0120304244856,3.34381684563553e-28,2.12663076858414e-27,7924.90890879103,9883.43769521592,2589.01008843744,2476.26400169787
"365","yeiE",262.155751407664,2.40126790495042,0.218381805979839,10.995732424578,4.00647492667085e-28,2.54109300143644e-27,74.5912400169267,91.3209994187535,491.313795660569,391.396970534405
"366","fnr",1606.33028020239,1.69621412156165,0.15454455794485,10.9755668146332,5.0090712066804e-28,3.16830596815987e-27,687.734880449464,824.526424354882,2452.29668442754,2460.7631315777
"367","galE",374.020430633608,1.8528541810876,0.168913032682694,10.9692789932214,5.36988802112241e-28,3.38727268907313e-27,157.571714852383,166.158063924375,563.942791540827,608.409152216848
"368","cysN",866.017274208951,-2.35203521131287,0.214507606384083,-10.9648102972231,5.64187467839402e-28,3.5491684457832e-27,1607.99746510817,1293.98889068089,252.065338643249,310.017402403489
"369","fdnG",149.797209928085,2.54029537646421,0.231794687953789,10.959247594883,5.99960864669332e-28,3.76398211845394e-27,40.669551402872,46.814375153296,252.065338643249,259.639574512922
"370","livF",384.943595445429,-2.79629170042759,0.255891889075234,-10.9276292833395,8.50411518408072e-28,5.32081801382348e-27,698.31261130761,649.796714275679,102.535053007423,89.1300031910032
"371","fdhD",209.888653240234,2.2939137970458,0.21033978722472,10.9057531497598,1.08193564884405e-27,6.75116179804307e-27,71.8556199674062,68.9028479368934,388.778742653146,310.017402403489
"372","pspA",763.401392747537,1.93695324182534,0.17806509482651,10.8777817669012,1.47099059510739e-27,9.1541484614882e-27,340.493508830323,288.139182281554,1324.41110134588,1100.56177853239
"373","ispG",1107.52002796352,1.44596890184267,0.132980417775565,10.8735475946773,1.54090281752085e-27,9.56351212482778e-27,590.346806686532,597.707479950181,1567.93185223851,1674.09397297884
"374","tgt",596.315692819897,-2.57779928068548,0.237274076728199,-10.8642263673768,1.70663487422082e-27,1.05637960797358e-26,1113.94448416476,931.012643893717,200.797812139537,139.50783108157
"375","metF",481.674689901986,-2.28896071094638,0.210849954375722,-10.8558748220907,1.87007441003727e-27,1.15445926912967e-26,803.17804653923,798.811485890396,158.074873386444,166.634353791875
"376","guaB",369.994991802148,-3.15110719190842,0.290720410976824,-10.8389609842689,2.2501198846828e-27,1.38537966304273e-26,615.149761802185,717.380847419522,85.445877506186,62.0034804806979
"377","rpoH",1259.7885110039,1.43559334628746,0.132958624561529,10.797293902684,3.54497718617074e-27,2.17682286100405e-26,672.597782842117,685.072334989782,1918.25995001388,1763.22397616985
"378","ksgA",508.391115254082,1.71750258662219,0.159080169150174,10.7964593940106,3.57733400201835e-27,2.19088048007208e-26,238.910817658127,233.412518369955,828.825011810004,732.416113178243
"379","ybiB",340.837000520204,1.83602677060555,0.170273710948317,10.7827964773895,4.15071680521818e-27,2.53533229659105e-26,147.541108004141,149.674129011242,546.85361603959,519.279149025845
"380","yfiO",664.389581123612,-1.97290745356898,0.183336826222435,-10.7611083611502,5.25344731207933e-27,3.20045540196412e-26,1038.80612013793,1081.01645160322,281.971395770414,255.764356982879
"381","codB",308.994366164917,-4.09660925787005,0.380782013318862,-10.7584106249252,5.4095075032636e-27,3.28687923098562e-26,559.707862131902,611.883663975474,25.6337632518558,38.7521753004362
"382","kdgR",1172.12620838847,1.72188581410332,0.160263055828463,10.744121938785,6.31600247161665e-27,3.82762977010276e-26,579.039577148514,507.375516626215,1939.62141939042,1662.46832038871
"383","thiH",362.226116281298,-2.87845377254572,0.268653277890322,-10.714381730793,8.71375107377197e-27,5.26692786835042e-26,607.30765099356,670.896150964488,85.445877506186,85.2547856609596
"384","ribB",1039.64284599133,1.49455662904309,0.139790216015347,10.6914251343528,1.11642150637834e-26,6.73050986267153e-26,553.142374013053,533.420133788964,1614.92708486691,1457.0817912964
"385","cysH",529.580336025664,-2.69725860181197,0.2524135848331,-10.6858693980177,1.18533193217868e-26,7.12738551426921e-26,1022.21002517084,817.603171691367,119.62422850866,158.883918731788
"386","gatD",899.955819657745,-2.45200272543146,0.229522652088454,-10.6830532983145,1.2218553686439e-26,7.32796678344724e-26,1741.86047286471,1307.50571730966,252.065338643249,298.391749813358
"387","gst",455.149238761494,1.81751652645028,0.170619064605121,10.6524820696721,1.69776849157117e-26,1.01297269535754e-25,192.587651486246,208.356937301993,764.740603680364,654.911762577371
"388","speA",2617.51581592591,1.42347332869049,0.133625851289897,10.6526792155083,1.69417590464535e-26,1.01297269535754e-25,1434.92390330851,1403.11253980583,4062.95147541914,3569.07534517017
"389","ldcC",328.105194689756,2.04340720180026,0.192354420339494,10.6231361784864,2.32612231061589e-26,1.38431186351563e-25,116.172664769639,139.4540893651,529.764440538353,527.029584085932
"390","marC",159.823411613725,2.41150672478027,0.227192205234008,10.6143902353359,2.55456860763442e-26,1.51636572478813e-25,50.517783581146,49.4518047393972,299.060571271651,240.263486862704
"391","argG",1027.42720172106,-1.86748628576436,0.176052735271612,-10.6075391721874,2.74893736581074e-26,1.62756777540968e-25,1725.81150190752,1503.66454277594,422.957093655621,457.275668545147
"392","thiC",672.847897715973,-2.17280078518428,0.204897298656067,-10.6043408060321,2.84462864427238e-26,1.67992737538024e-25,1040.99461617755,1163.43612616888,277.699101895104,209.261746622355
"393","yqfA",291.503981666809,2.06078973515692,0.194537039318919,10.5933026552261,3.20094989042287e-26,1.88554681840431e-25,113.801794060054,110.77204261625,414.412505905002,527.029584085932
"394","mglA",1020.105774064,-2.91643955429382,0.275365078844368,-10.5911743294877,3.27457746020514e-26,1.92402203562815e-25,2194.87915306531,1416.95904513286,205.070106014846,263.514792042966
"395","ycfD",577.394418005983,1.60128994281549,0.151747569074839,10.552326818664,4.95544363116215e-26,2.90426633066845e-25,289.793350579209,280.886250919776,905.726301565571,833.171768959377
"396","mdh",4492.2808075069,-1.2798999164401,0.12144775467476,-10.5386873546382,5.72929721057008e-26,3.34932400062367e-25,6324.02405581161,6410.60228771719,2533.47026805841,2701.0266184404
"397","asd",1541.64047609527,-1.49604830078247,0.142273220464762,-10.5153190171372,7.34318679682841e-26,4.28198424046795e-25,2288.43735875892,2268.18944404702,769.012897555674,840.922204019465
"398","aspC",874.129074564329,-1.91165781801788,0.18192412107245,-10.5079953485474,7.93625462102709e-26,4.61618830343661e-25,1289.38891667401,1476.6308895184,354.600391650672,375.896100414231
"399","trmA",426.204335057639,1.71099068353137,0.163264054961437,10.4798982478752,1.06858649684863e-25,6.19994421103905e-25,193.499524836086,204.730471621104,632.299493545776,674.287850227589
