"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_batch1","IAI1_K12ref_batch2"
"308","fimZ",1.01633396828081,0.000154515898474491,0.00653591019682483,0.0236410681636285,0.981138913638237,0.999909243911142,0.819386327488088,1.17017365966036,0.855604160654706,1.22017172532008
"309","envY",39.627888218345,0.00914916923787056,0.0346269958831749,0.264220704237185,0.791609858121547,0.999909243911142,38.5111573919401,37.4455571091315,41.0689997114259,41.4858386608827
"310","ybcH",19.9784463985582,-0.00346557053864102,0.0247180025849811,-0.140204311684421,0.888498565324786,0.999909243911142,23.7622034971546,17.5526048949054,23.9569164983318,14.6420607038409
"311","nfrB",45.2609814215269,-0.00996685451637775,0.035753875930235,-0.278762910511455,0.780426779667633,0.999909243911142,49.9825659767734,44.4665990670936,48.7694371573182,37.8253234849224
"312","cusR",79.2652383983009,-0.015257825053271,0.0439859744443835,-0.3468793233753,0.728681980882099,0.999909243911142,77.0223147838803,87.7630244745268,69.3039370130312,82.9716773217653
"313","cusB",6.99656922737312,0.000873944848386376,0.0152804139775277,0.0571937939424711,0.954390821786397,0.999909243911142,9.01324960236897,4.68069463864143,9.41164576720176,4.88068690128031
"314","cusA",34.1059167801987,0.00288905224270945,0.032536909646365,0.0887930745147523,0.929246361688268,0.999909243911142,34.4142257544997,32.76486247049,35.0797705868429,34.1648083089622
"315","pheP",760.817091535172,0.0027748123033497,0.0636062837869202,0.0436248140615362,0.965203471762642,0.999909243911142,699.755923674827,817.95138810259,692.183765969657,833.377288393614
"316","ybdG",588.265096798936,0.0191646977463374,0.0626550161177204,0.30587651131283,0.759698670625508,0.999909243911142,526.865408574841,628.383255237612,545.019850337048,652.791873046242
"317","nfnB",791.536106774594,0.0181638059876824,0.0649572454042473,0.279627097402975,0.779763615383462,0.999909243911142,793.165965008469,769.974268056515,811.112744300661,791.891449732731
"318","ybdK",11.4941610637797,-0.00294630699183012,0.0190632147671078,-0.154554571609494,0.877172486144144,0.999909243911142,14.7489538947856,9.36138927728286,14.54527073113,7.32103035192047
"319","fepA",4773.73677856692,-0.00676879740879009,0.023198690891827,-0.291774973008273,0.770458681664399,0.999909243911142,6873.01251497008,3353.71770858659,5984.95110377967,2883.26578693135
"320","fepC",158.262243150179,-0.0209043936169692,0.040720503771011,-0.513362843802809,0.607697531618778,0.999909243911142,217.956763111831,119.357713285357,190.799727825999,104.934768377527
"321","fepG",91.5186394262149,-0.0121226149760559,0.0335992775907515,-0.360799869679124,0.718249060228578,0.999909243911142,129.463039743118,64.3595512813197,119.784582491659,52.4673841887634
"322","fepD",70.7948339475893,5.15649101558326e-05,0.0398676826870948,0.00129340123830483,0.998968015408765,0.999909243911142,81.9386327488088,59.6788566426783,82.9936035835065,58.5682428153638
"323","ybdA",246.441290841811,0.0023659689187887,0.0273543076645688,0.0864934674202435,0.931074148855777,0.999909243911142,312.186190772962,172.015527970073,323.418372727479,178.145071896731
"324","fepB",221.471003203117,-0.00551418369165596,0.0255079458639006,-0.216175136997596,0.828851233146458,0.999909243911142,299.076009533152,164.99448601211,281.493768855398,140.319748411809
"325","entC",573.261443810954,-0.00124088467174262,0.0197363660146572,-0.0628730066528499,0.949867629875812,0.999909243911142,821.025100143064,346.371403259466,797.423077730186,328.226194111101
"326","entE",943.091394639143,0.000280540459442565,0.0200435782075419,0.0139965257968263,0.988832752778735,0.999909243911142,1321.67014623829,557.00266199833,1328.75326149676,564.939508823196
"327","entB",1007.69830702242,0.00130830654616745,0.0200977086539774,0.0650972988360312,0.94809653108941,0.999909243911142,1387.22105243733,590.937698128481,1442.54861486383,610.085862660039
"328","entA",695.579252189361,-0.00164688218387236,0.0210630504759191,-0.0781882085766831,0.937678341495324,0.999909243911142,984.082979313194,436.474775053314,942.020180880831,419.739073510107
"329","cstA",2759.04986214914,-0.0740314514391926,0.0623507786609932,-1.18733804178627,0.235094308403739,0.999909243911142,2885.87864541305,2852.88338225195,2638.68323145911,2658.75418947245
"330","ybdH",456.619891501852,-0.103024632548084,0.0637169706310979,-1.6169104012268,0.105897622896363,0.999909243911142,485.896092200436,507.855368292595,399.567143025748,433.160962488628
"331","ybdL",167.249190841168,0.00633439765111167,0.0554972104270994,0.114139027932448,0.909127584552329,0.999909243911142,166.335424480082,164.99448601211,166.842811327668,170.824041544811
"332","ibrB",32.6097650162653,0.00266699219970116,0.0317440762186,0.0840154295666187,0.933044164121519,0.999909243911142,30.3172941170593,33.9350361301504,30.8017497835694,35.3849800342823
"333","ibrA",13.7181672409657,0.000451175084457788,0.0215068140525115,0.0209782389598101,0.983263014650382,0.999909243911142,15.5683402222737,11.7017365966036,15.4008748917847,12.2017172532008
"334","ybdO",10.1022695091912,0.00105877327785087,0.0170642829454698,0.0620461628088484,0.950526070187389,0.999909243911142,5.73570429241662,14.0420839159243,5.98922912458294,14.6420607038409
"335","dsbG",213.098686670398,0.0159108028784264,0.056874944055257,0.279750655455032,0.779668811837261,0.999909243911142,222.87308107676,194.248827503619,232.72433169808,202.548506403133
"336","ahpF",2399.93173313752,0.0197782434519153,0.0628401926425596,0.314738746337326,0.752960022899625,0.999909243911142,2345.08366927091,2402.36652328271,2403.39208727907,2448.8846527174
"337","ybdR",32.2871498838008,0.00392309949851532,0.0317417922067963,0.123594139642668,0.901636632796702,0.999909243911142,32.7754530995235,30.4245151511693,34.2241664261882,31.724464858322
"338","rna",155.149934513133,0.00697256390213281,0.0545430275809423,0.127836026186582,0.898278739177566,0.999909243911142,154.864015895249,152.122575755847,157.431165560466,156.18198084097
"339","citT",15.7248273198647,0.00202695643936664,0.0232007012548573,0.0873661712678739,0.9303804579489,0.999909243911142,15.5683402222737,15.2122575755847,16.2564790524394,15.862232429161
"340","citG",5.50041746343974,0.000744069343499994,0.0142399454476632,0.0522522608134075,0.958327691667526,0.999909243911142,4.91631796492853,5.85086829830179,5.13362496392823,6.10085862660039
"341","citF",1.63992817218853,-0.0012343451504935,0.00806080510827951,-0.153129263629717,0.878296338979423,0.999909243911142,2.45815898246426,1.17017365966036,1.71120832130941,1.22017172532008
"342","citE",4.66292221936834,0.000604256008591433,0.0129069083458215,0.0468164793923757,0.962659494778829,0.999909243911142,3.27754530995235,5.85086829830179,3.42241664261882,6.10085862660039
"343","citC",7.73793198187337,-0.000351741047390121,0.0166816285425967,-0.0210855340947047,0.98317742445093,0.999909243911142,7.37447694739279,8.19121561762251,6.84483328523765,8.54120207724055
"344","citA",118.622981828641,0.00373623667317391,0.0493676682879327,0.0756818541921531,0.93967221284059,0.999909243911142,127.824267088142,107.655976688753,129.196228258861,109.815455278807
"345","citB",46.7477707904143,-0.0104522506638813,0.0357495743343658,-0.292374129160851,0.770000586422198,0.999909243911142,42.6080890293806,54.9981620040368,39.3577913901165,50.0270407381232
"346","dcuC",15.4408016477925,-0.00193049268099394,0.0224538875760373,-0.0859758772041841,0.931485593408777,0.999909243911142,13.9295675672975,17.5526048949054,11.9784582491659,18.3025758798012
"347","lipA",814.624531541557,0.0302975118800796,0.0649524144431194,0.466457053826875,0.640888381138977,0.999909243911142,774.320079476243,820.291735421911,808.545931818697,855.340379449375
"348","ybeF",48.3652828554431,0.00471013323485818,0.0346918908800253,0.135770438433212,0.89200276133715,0.999909243911142,38.5111573919401,56.1683356636972,40.2133955507712,58.5682428153638
"349","lipB",181.70550162895,0.0077853923679223,0.0538219548842737,0.144650865704566,0.88498653450982,0.999909243911142,197.472104924629,161.483965033129,201.922581914511,165.943354643531
"350","dacA",1131.9957741605,0.0295453945353551,0.0645764608666365,0.457525763085288,0.647293188936555,0.999909243911142,1115.18479171129,1106.9842820387,1157.63242936582,1148.18159352619
"351","rlpA",901.268325842567,-0.0268026091198974,0.0649514767925835,-0.412655884722822,0.679858750562877,0.999909243911142,958.682003161063,877.630244745268,914.64084773988,854.120207724055
"352","mrdB",417.542476568147,0.00878915619593377,0.0636121248916559,0.138167939066702,0.890107692952027,0.999909243911142,417.887027018925,410.730954540786,421.81285120277,419.739073510107
"353","mrdA",625.678209094756,0.00595113552717092,0.0646927552681494,0.0919907569634908,0.926705383327622,0.999909243911142,605.526496013697,640.084991834216,609.190162386151,647.911186144962
"354","phpB",60.6878026186877,0.0067920624646117,0.0407158278057804,0.166816268528561,0.867514617618053,0.999909243911142,61.4539745616066,57.3385093233575,64.1703120491029,59.7884145406838
"355","nadD",143.913791263763,0.0133294264452932,0.0535559295643155,0.248887967284478,0.803447443199887,0.999909243911142,140.115062000463,141.591012818903,146.308311471955,147.640778763729
"356","holA",481.296917898876,0.0206493996425047,0.0641678776863801,0.321802752203033,0.747602129166894,0.999909243911142,479.341001580531,466.899290204483,494.53920485842,484.408174952071
"357","leuS",6426.05198553152,0.0311003376092786,0.0603952929653471,0.51494638211496,0.606590488206858,0.999909243911142,6316.64919860567,6332.97984608186,6520.55930834951,6534.01958908902
"358","ybeQ",55.2700913898863,0.00508792179747518,0.0393185218808021,0.12940267217826,0.897039033367591,0.999909243911142,52.4407249592376,56.1683356636972,53.9030621212465,58.5682428153638
"359","ybeU",9.50468316294609,0.001045898128341,0.016950834446129,0.0617018667526334,0.950800253350445,0.999909243911142,5.73570429241662,12.8719102562639,5.98922912458294,13.4218889785209
"360","hscC",50.1928754314383,-0.00205203754614731,0.0380379886190282,-0.0539470571564553,0.956977345036602,0.999909243911142,50.8019523042615,50.3174673653954,49.6250413179729,50.0270407381232
"361","rihA",405.724615860699,-0.0276316334246173,0.0634146927521709,-0.435729201316226,0.66303321638969,0.999909243911142,408.873777416556,422.432691137389,390.155497258546,401.436497630306
"362","gltL",542.009764382527,-0.077842823010339,0.0643663098989012,-1.20937215653041,0.226519900696637,0.999909243911142,557.1827026919,594.448219107462,495.394809019075,521.013326711673
"363","gltK",353.689108523732,-0.0403266197797164,0.0626761396539885,-0.643412628830438,0.519956391053391,0.999909243911142,365.446302059687,368.604702793013,335.396830976645,345.308598265582
"364","gltJ",417.872707670139,-0.0290324598660118,0.0635739533959756,-0.456672242564194,0.647906644886019,0.999909243911142,421.983958656365,435.304601393653,411.545601274913,402.656669355626
"365","gltI",3679.31699482265,0.0396798695519078,0.0615879393849613,0.644279869535575,0.519393966948194,0.999909243911142,3615.95186320493,3588.92261417832,3751.82424447088,3760.56925743648
"366","ybeX",1405.40012368379,0.0315490926449066,0.064310169995109,0.490577036995953,0.623725630923847,0.999909243911142,1401.97000633212,1355.06109788669,1461.37190639824,1403.19748411809
"367","ybeZ",1079.9385836367,0.012041817004764,0.0646552322870426,0.18624659720196,0.85225138388445,0.999909243911142,1072.57670268191,1070.70889858923,1083.19486738886,1093.27386588679
"368","miaB",1110.84522841056,-0.0134926332058042,0.0646213995724759,-0.208795125067998,0.834608177098882,0.999909243911142,1110.26847374636,1130.38775523191,1096.02892979868,1106.69575486531
"369","asnB",1716.80374544243,-0.116853346809512,0.0648921393798523,-1.80073192109602,0.0717451437596354,0.999909243911142,1955.87516371407,1743.55875289393,1671.8505299193,1495.93053524242
"370","nagD",348.508634239253,-0.0730674948034365,0.0607986280448011,-1.2017951252057,0.229442914626091,0.999909243911142,407.23500476158,344.031055940145,341.386060101228,301.382416154059
"371","nagC",450.267019706015,0.0160846756615939,0.0638879367871647,0.251763892691951,0.801223567927998,0.999909243911142,450.662480118448,437.644948712974,463.737455074851,449.023194917789
"372","nagA",837.088218211139,0.0293176046376974,0.0649429635605151,0.451436199248571,0.651675198395831,0.999909243911142,811.192464213207,829.653124699194,843.62570240554,863.881581526615
"373","nagB",440.622744513205,-0.0602112651508776,0.0637804127285731,-0.944040067710371,0.345149173524101,0.999909243911142,453.940025428401,472.750158502785,412.401205435568,423.399588686067
"374","nagE",1122.85514572696,-0.00303205296803404,0.0647174250700174,-0.0468506428485633,0.96263226616236,0.999909243911142,1102.07461047148,1147.94036012681,1096.88453395933,1144.52107835023
"375","glnS",2847.95221611944,-0.0733990264280949,0.0622804222603981,-1.17852486807506,0.238587424286133,0.999909243911142,2962.90096019693,2958.19901162139,2713.12079343607,2757.58809922338
"376","ybfM",24.3528890628983,7.00075035339295e-05,0.0280904393897466,0.00249221817297323,0.998011499656112,0.999909243911142,22.9428171696665,25.7438205125279,23.1013123376771,25.6236062317216
"377","ybfF",224.66136221974,0.00114621793321147,0.0580805260853708,0.0197349784939393,0.984254787404897,0.999909243911142,236.802648644057,211.801432398525,235.291144180044,214.750223656334
"378","pgm",3873.50108319895,-0.0561275554568876,0.0615634119825979,-0.911703130956308,0.361925015353135,0.999909243911142,4013.35423203666,3962.20801160997,3792.03764002166,3726.40444912752
"379","potE",65.8000162870252,-0.00656264821064273,0.0417332129943813,-0.157252407369792,0.875045926924431,0.999909243911142,63.9121335440709,70.2104195796215,60.7478954064841,68.3296166179244
"380","kdpE",44.3357893444124,-0.00983341502404714,0.0356050362585994,-0.276180452468214,0.782409470243896,0.999909243911142,49.1631796492853,43.2964254074332,47.0582288360088,37.8253234849224
"381","kdpD",113.982947825816,-0.0209484465493093,0.0476233602084002,-0.439877540300365,0.660025803568377,0.999909243911142,131.921198725582,106.485803029093,122.351394973623,95.1733945749661
"382","kdpB",24.2730911709345,-0.00589915178593577,0.0280168161459482,-0.210557536416889,0.833232550414529,0.999909243911142,27.0397488071069,23.4034731932072,22.2457081770224,24.4034345064016
"383","ybgH",340.397637899951,-0.0128376047253095,0.0617124296974291,-0.208022999390093,0.835211009241168,0.999909243911142,330.212689977699,359.24331351573,318.284747763551,353.849800342823
"384","ybgI",1009.58530636963,0.00613727601784197,0.0649260750701074,0.0945271373822447,0.924690426441424,0.999909243911142,975.069729710825,1035.60368879942,977.099951467674,1050.56785550059
"385","ybgJ",658.579942921733,0.0227780495666337,0.0645761740309982,0.35273148198126,0.724289755274401,0.999909243911142,675.993720177673,617.851692300669,699.884203415549,640.590155793041
"386","ybgK",783.32402870962,-0.0701186886366864,0.0649136449925421,-1.08018412222488,0.280060197414356,0.999909243911142,791.527192353493,854.226771552061,721.274307431917,766.267843501009
"387","nei",210.460715099392,-0.00815350626360475,0.0572661369893378,-0.142379191128656,0.886780498001577,0.999909243911142,200.749650234582,224.673342654789,196.788956950582,219.630910557614
"388","abrB",42.1237459681926,-0.0179890427098817,0.0352859318671135,-0.509807783385975,0.610186132232651,0.999909243911142,47.5244069943091,43.2964254074332,41.0689997114259,36.6051517596024
"389","gltA",7478.71779990363,-0.00366178670748399,0.0637053842121587,-0.0574800191972645,0.954162822160415,0.999909243911142,7865.28935755816,7124.01724001226,7842.46773656103,7083.09686548305
"390","sdhA",7685.50696425655,-0.0558141508987353,0.0600994281116754,-0.928696872040491,0.35304620226476,0.999909243911142,7899.70358331266,7902.1827236864,7453.16784346314,7486.973706564
"391","sdhB",3384.04825987835,0.0274686468846549,0.0631673416876504,0.434855198125667,0.663667536033962,0.999909243911142,3221.00765335567,3442.65090672077,3329.15578910746,3543.37869032951
"392","sucA",15232.1561959627,0.0217581873779187,0.0608899063775725,0.357336522132228,0.720839891679719,0.999909243911142,15435.5996372206,14688.0197760568,15794.4528056859,15010.5525648876
"393","sucB",9757.00032330893,0.0358013218172255,0.0618511900496413,0.578829959269847,0.562703913939607,0.999909243911142,9869.50831459402,9273.62625280834,10255.2714696073,9629.59525622606
"394","sucC",10752.1867897034,0.0368146388264734,0.0606986064278837,0.606515387963858,0.544172567235116,0.999909243911142,10760.1812525736,10339.6544567589,11183.6019839177,10725.3094655635
"395","sucD",7967.283299522,-0.0198162127609879,0.0627428438080853,-0.315832237722611,0.752129847424948,0.999909243911142,8378.2251985657,7730.16719571632,8176.15335921637,7584.58744458961
"396","mngR",95.1645151654838,0.0121273092978681,0.0474118371646906,0.255786529759276,0.798115675681781,0.999909243911142,89.3131096962016,95.9542400921493,94.1164576720176,101.274253201567
"397","mngA",7.4763870230257,0.000678270227189684,0.0134063046655197,0.050593377079827,0.959649540393025,0.999909243911142,12.2907949123213,2.34034731932072,12.8340624098206,2.44034345064016
"398","cydA",3913.92048193993,0.0279901777448224,0.0647901035926248,0.432013165479929,0.665731844517548,0.999909243911142,3466.8235516021,4197.4129172017,3618.34999540875,4373.09546354716
"399","cydB",2291.86323002905,-0.0170640430983252,0.0647616322098266,-0.263490009687186,0.792172922697964,0.999909243911142,2114.83611124676,2527.57510486637,2060.29481885653,2464.74688514656
"400","tolQ",1071.57766517237,-0.00373518244174872,0.0646852641887943,-0.0577439466096481,0.953952587741976,0.999909243911142,1063.56345307954,1084.75098250515,1061.80476337249,1076.19146173231
"401","tolA",1754.49818505884,0.0357096535958655,0.0640936892793332,0.55714773166256,0.577426497844818,0.999909243911142,1763.31937675437,1671.00798599499,1841.26015372893,1742.40522375707
"402","tolB",7555.82433104543,0.0408361786805509,0.0608482815933221,0.671114739993455,0.502147437572061,0.999909243911142,7267.13733849185,7527.72715259508,7581.50846756135,7846.92436553342
"403","ybgF",3220.58097992704,0.0372757320502374,0.0619488688171657,0.601717719176633,0.547362053198373,0.999909243911142,3170.20570105141,3143.08644984772,3302.63206012716,3266.39970868185
"404","nadA",1114.56130730709,0.00584454115032989,0.0641428106743241,0.0911176340557432,0.927399120978403,0.999909243911142,1208.59483304493,1009.85986828689,1220.94713725427,1018.84339064227
"405","pnuC",619.082777399529,0.0258439505751496,0.0641252312255536,0.403023117129143,0.686931218370074,0.999909243911142,640.760108095685,571.044745914255,669.08245363198,595.443801956198
"406","zitB",166.041973261397,0.0138722747548831,0.0542794669361087,0.255571315230709,0.798281870071856,0.999909243911142,172.890515099987,152.122575755847,180.532477898143,158.62232429161
"407","aroG",7126.59430963533,0.00997947095011313,0.060267586038544,0.165586040624404,0.868482733597211,0.999909243911142,7128.66104914637,7052.63664677298,7187.07494949953,7138.00459312246
"408","gpmA",6577.451206115,-0.0014118754705557,0.0605459824714996,-0.0233190611981614,0.981395767210173,0.999909243911142,6639.48741163598,6524.88832626616,6630.93224507397,6514.4968414839
"409","galM",2482.17221349713,-0.0592034470085134,0.0640116506437159,-0.924885492143226,0.355025473899334,0.999909243911142,2467.99161839412,2670.33629134494,2302.43079632181,2487.93014792764
"410","galK",598.979827269702,-0.0154414001654086,0.0631271960038118,-0.244607730786526,0.806760177578368,0.999909243911142,560.460248001852,654.12707575014,540.741829533774,640.590155793041
"411","galT",263.992968580287,-0.0116977712326649,0.0591390743063721,-0.197801054038556,0.843200721462875,0.999909243911142,285.965828293343,249.246989507656,275.504539730815,245.254516789336
"412","galE",298.191329461245,0.00413280299790792,0.0608389665867195,0.0679301972037452,0.945841200374101,0.999909243911142,310.547418117985,283.182025637807,312.295518638968,286.740355450218
"413","modF",1473.2611937922,0.00738269098705204,0.0640060674063641,0.115343611726378,0.908172771858158,0.999909243911142,1467.52091253117,1466.22759555443,1485.32882289657,1473.96744418665
"414","modE",227.179604044502,0.012535175037142,0.0582051355543457,0.215362010890569,0.829485085973224,0.999909243911142,234.344489661593,212.971606058185,242.991581625936,218.410738832294
"415","modA",197.570981035589,-0.118657915421024,0.0570899021459811,-2.07843963574524,0.0376688852833739,0.999909243911142,221.234308421784,236.375079251392,172.832040452251,159.84249601693
"416","modB",125.397443138016,0.00977671909797357,0.0516131602717359,0.189422989146577,0.849761307887049,0.999909243911142,121.269176468237,125.208581583658,125.773811616242,129.338202883928
"417","modC",205.089571430122,-0.0248466149251777,0.0578988988369794,-0.429137952953752,0.667822833819779,0.999909243911142,214.679217801879,208.290911419544,198.500165271892,198.887991227173
"418","ybhA",256.513740748907,0.00751415046898666,0.0597249345162881,0.125812619634391,0.89988025213054,0.999909243911142,244.17712559145,264.459247083241,248.980810750519,268.437779570417
"419","pgl",523.815084783797,-0.00750614671960104,0.0644090074725637,-0.116538773288789,0.907225558788274,0.999909243911142,527.684794902329,526.578146847161,532.185787927227,508.811609458473
"420","ybhD",14.1583221453284,-0.00905272606356493,0.020357762028504,-0.444681790212977,0.656549730780654,0.999909243911142,21.3040445146903,10.5315629369432,16.2564790524394,8.54120207724055
"421","ybhH",2.2725768343879,0.000308991213740754,0.00909416046648443,0.0339768816351447,0.972895585837367,0.999909243911142,3.27754530995235,1.17017365966036,3.42241664261882,1.22017172532008
"422","ybhJ",67.2387717141594,0.00225633088553857,0.0382731670168633,0.0589533362771996,0.952989275682127,0.999909243911142,54.8988839417019,78.401635197244,53.9030621212465,81.7515055964453
"423","ybhC",2397.40355210911,-0.00748132787065847,0.0649257258560367,-0.11522902165541,0.908263595928211,0.999909243911142,2215.62062952779,2604.80656640396,2194.62467207932,2574.56234042537
"424","bioB",1281.24461407441,0.00740818316788171,0.0649399277440816,0.114077477835766,0.909176375740385,0.999909243911142,1339.69664544302,1209.95956408881,1352.71017799509,1222.61206877072
"425","bioC",323.903211563248,-0.0732524798168331,0.0601981686168854,-1.21685562035995,0.2236591534712,0.999909243911142,375.278937989544,325.30827738558,321.707164406169,273.318466471698
"426","bioD",361.641070757898,-0.0147702769939386,0.0627671448492839,-0.235318605448837,0.813961455471844,0.999909243911142,372.82077900708,360.41348717539,361.920559956941,351.409456892183
"427","uvrB",612.727573710328,-0.0017789975683243,0.0647783141956215,-0.0274628568281659,0.978090564622963,0.999909243911142,607.984654996161,619.021865960329,604.056537422222,619.8472364626
"428","ybhK",299.495817567549,0.0196204906278646,0.0605480137888359,0.32404846005836,0.745901346121201,0.999909243911142,308.908645463009,277.331157339505,322.562768566824,289.180698900859
"429","moaA",751.398308634542,0.0210265889628787,0.0642432245353828,0.327296599990836,0.743443563770267,0.999909243911142,789.069033371029,688.06211188029,817.101973425244,711.360115861606
"430","ybhL",382.132963459661,0.0202952048610336,0.0610739773871051,0.332305275164846,0.739658757014321,0.999909243911142,403.957459451627,344.031055940145,421.81285120277,358.730487244103
"431","ybhN",5.52642532110235,-0.000629082175075282,0.0142029557394132,-0.044292342144641,0.964671375769135,0.999909243911142,6.5550906199047,4.68069463864143,5.98922912458294,4.88068690128031
"432","ybhO",10.0105088162613,-3.30320509176414e-05,0.0188323506975471,-0.0017540057238815,0.998600506630954,0.999909243911142,10.6520222573451,9.36138927728286,10.2672499278565,9.76137380256063
"433","ybhP",13.6310892096862,0.0017061609369744,0.0214156226992449,0.0796689856248986,0.936500526907136,0.999909243911142,11.4714085848332,15.2122575755847,11.9784582491659,15.862232429161
"434","ybhR",40.5490985218875,0.000383059079917738,0.0346979129779949,0.0110398305558225,0.991191668569422,0.999909243911142,37.691771064452,43.2964254074332,38.5021872294618,42.7060103862027
"435","ybhS",66.8425048053482,0.00712363846171696,0.0416530997510964,0.171023009194639,0.864205673410057,0.999909243911142,60.6345882341185,70.2104195796215,63.3147078884482,73.2103035192047
"436","ybhF",202.522097033843,-0.034405085413286,0.0575950149250985,-0.597362210219571,0.550265578230554,0.999909243911142,206.485354526998,216.482127037166,188.232915344035,198.887991227173
"437","ybhG",124.314200817256,0.000838451957393751,0.0510574113266456,0.0164217482948687,0.986897929457676,0.999909243911142,131.101812398094,117.017365966036,128.340624098206,120.797000806688
"438","ybiH",45.168293990079,-0.0109986710100716,0.0364930103574774,-0.3013911678519,0.76311622843296,0.999909243911142,47.5244069943091,46.8069463864143,43.63581219339,42.7060103862027
"439","rhlE",133.303209813896,-0.033731500155966,0.0501036406372328,-0.673234514038479,0.500798106887102,0.999909243911142,154.044629567761,129.8892762223,139.463478186717,109.815455278807
"440","dinG",159.267611518586,-0.0181020029635234,0.0547554934655253,-0.330597019912178,0.740948897527102,0.999909243911142,167.974197135058,159.143617713809,157.431165560466,152.52146566501
"441","ybiB",264.656829925254,0.0144378745330014,0.0604203283512322,0.238957233881151,0.811138744568051,0.999909243911142,256.467920503772,264.459247083241,264.381685642304,273.318466471698
"442","ybiC",2221.85203943115,0.0295428221676365,0.0629956343068934,0.468966183016967,0.639093808121911,0.999909243911142,2164.81867722353,2205.77734845977,2239.97169259402,2276.84043944727
"443","ybiX",45.1333783665044,0.00361329420271115,0.0360689981497486,0.100177282099983,0.920203581531831,0.999909243911142,40.9693163744044,47.9771200460747,42.7802080327353,48.8068690128031
"444","fiu",225.71306058422,-0.000411241375852299,0.0218055720025655,-0.0188594628842534,0.984953217716506,0.999909243911142,309.728031790497,143.931360138224,308.873101996349,140.319748411809
"445","ybiN",227.791188321629,-0.0196608784015982,0.0590455711978915,-0.332978037179194,0.739150861857086,0.999909243911142,231.066944351641,235.204905591732,221.601477609569,223.291425733574
"446","ybiO",35.6109763100442,-0.00966329191519867,0.0315978625140828,-0.305821063399204,0.759740890074596,0.999909243911142,43.4274753568687,31.5946888108297,39.3577913901165,28.0639496823618
"447","glnQ",662.396335847243,0.0136337139236525,0.0648407837859855,0.210264483672069,0.833461253560456,0.999909243911142,643.218267078149,668.169159666064,653.681578740195,684.516337904564
"448","glnP",488.114962195304,0.0203703738794114,0.0625638776888877,0.325593211800386,0.744732148776332,0.999909243911142,442.468616843568,514.876410250557,459.459434271577,535.655387415514
"449","glnH",1957.47229446422,0.0356593969689617,0.0637100216341098,0.559714092921764,0.575674468117886,0.999909243911142,1873.93653096526,1960.0408799311,1953.34429877469,2042.56746818581
"450","rhtA",55.1263149816311,0.00630425534009805,0.0394247555816869,0.159906009487765,0.872955114551865,0.999909243911142,54.0794976142138,53.8279883443765,56.4698746032106,56.1278993647236
"451","ybiR",223.911402564337,0.0124936236275749,0.0587266054359596,0.212742138504821,0.831528097255008,0.999909243911142,216.317990456855,224.673342654789,221.601477609569,233.052799536135
"452","ybiS",1300.54647961766,-0.00280195695457946,0.0643328867954468,-0.0435540373539988,0.965259889781181,0.999909243911142,1315.93444194587,1289.53137294571,1308.21876164105,1288.501341938
"453","ybiT",1794.15082321395,0.00770836905108187,0.0635510018530999,0.121294217656867,0.9034579998457,0.999909243911142,1771.51324002925,1800.89726221729,1787.35709160768,1816.8356990016
"454","ybiU",92.0062624528917,0.00738556897212935,0.0470224440335818,0.157064761815758,0.875193808837113,0.999909243911142,88.4937233687135,92.4437191131683,90.6940410293988,96.3935663002862
"455","ybiV",248.417741295546,0.0127505649800394,0.0590644604110066,0.215875416304716,0.82908486023395,0.999909243911142,231.886330679129,257.438205125279,239.569164983318,264.777264394457
"456","ybiW",47.4703237402528,-0.0108733279122834,0.0368990850305673,-0.294677439922315,0.768240298651676,0.999909243911142,53.2601112867257,45.636772726754,47.0582288360088,43.9261821115228
"457","ybiY",7.38025453345455,-0.000357280687751089,0.0160905538012657,-0.0222043748253702,0.982284927846103,0.999909243911142,9.01324960236897,5.85086829830179,8.55604160654706,6.10085862660039
"458","fsaA",37.8706636049479,-0.00514850828739417,0.0338978352658864,-0.151883099525693,0.879279138263107,0.999909243911142,40.1499300469163,37.4455571091315,38.5021872294618,35.3849800342823
"459","moeB",210.576741363253,-0.0578004941986884,0.0580171303417308,-0.996265996925971,0.319120920457753,0.999909243911142,224.511853731736,227.013689974109,188.232915344035,202.548506403133
"460","moeA",347.958892571405,-0.0145606155609352,0.0620983853826672,-0.234476556374352,0.814615031246554,0.999909243911142,365.446302059687,340.520534961164,357.642539153667,328.226194111101
"461","iaaA",1236.61116844607,0.0136724936582851,0.0645900006378777,0.211681274551143,0.832355697799802,0.999909243911142,1250.38353574682,1201.76834847119,1276.56140769682,1217.73138186944
"462","yliA",1023.61485354748,0.026965881023877,0.0647819197179771,0.416256281710558,0.677222479634925,0.999909243911142,1019.31659139518,992.307263391983,1056.67113840856,1026.16442099419
"463","yliB",940.848368713557,-0.0175522641404463,0.06486370734028,-0.270602234441609,0.786696977092021,0.999909243911142,941.474890283813,961.882748240814,918.063264382499,941.972571947101
"464","yliC",325.900345616046,0.00895575184726494,0.0611082095124368,0.146555625156097,0.883482781371512,0.999909243911142,339.225939580068,306.585498831014,349.08649754712,308.70344650598
