"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_chemostat1","K12_IAI1ref_chemostat2","K12_chemostat1","K12_chemostat2"
"343","dcuC",41.9058176172865,0.00626347398565966,0.0399356108104761,0.156839318556675,0.875371484572637,0.99990598088106,43.1968209676341,38.6046843881293,44.9479135767051,40.8738515366774
"344","lipA",2104.38094779356,-0.0341641133407361,0.0685625873559981,-0.498290899719777,0.618279021105077,0.99990598088106,2155.29401459564,2142.55998354117,2065.4291254844,2054.24066755301
"345","ybeF",97.9561186319743,-0.0113444795994965,0.0527163856389265,-0.215198357436697,0.829612671504522,0.99990598088106,95.4877095074017,104.784143339208,91.345759849433,100.206861831854
"346","lipB",334.874804271175,-0.0202776942550797,0.0658495736981813,-0.307939643588608,0.758128259335981,0.99990598088106,328.902110525495,354.335853133901,316.085327732959,340.175925692347
"347","dacA",1371.24302035962,-0.0176320168451167,0.0667616964694525,-0.264103786715252,0.791699946083343,0.99990598088106,1248.91861323967,1538.67242061258,1211.418767527,1485.96228005921
"348","rlpA",1377.96085521486,0.0248029214489884,0.0689297428351419,0.359829014715885,0.718975003921052,0.99990598088106,1358.80526306961,1352.54269231267,1410.78451323013,1389.71095224703
"349","mrdB",678.791421484773,-0.0141180407422634,0.0682954757636318,-0.206719999888798,0.836228537108123,0.99990598088106,716.915660269857,656.279634598198,702.492391223021,639.477999848017
"350","mrdA",836.82385625726,0.00242763609159122,0.0689115268226957,0.035228302194455,0.971897694345342,0.99990598088106,816.950403563326,853.439272723286,811.962309772738,864.94343896969
"351","phpB",73.3606391255215,-0.00822470915464371,0.048726297644864,-0.168794050690831,0.865958638041592,0.99990598088106,76.5417353987903,73.0731525918161,73.9465674971601,69.8811010143194
"352","nadD",207.679161242041,-0.0153764158094309,0.0589997677681483,-0.260618242937085,0.794386919915461,0.99990598088106,190.217580050459,234.385583785071,181.966553350855,224.146927781779
"353","holA",683.989072215148,-0.0242675748541653,0.068228438745345,-0.355681227658474,0.722079305052888,0.99990598088106,663.109093801401,732.110264646309,637.970386250008,702.766544162873
"354","leuS",7373.52878709897,-0.0308529859310941,0.0675842114625764,-0.456511739404971,0.648022031015234,0.99990598088106,7445.00998571996,7563.76066261704,7180.79167705265,7304.55282300622
"355","ybeQ",166.357637353138,-0.0118604979423361,0.0567966268754096,-0.208823984712218,0.834585646999677,0.99990598088106,151.567792868892,187.508467028056,145.718235950286,180.636053565316
"356","ybeU",12.0671240416818,-0.00193907753176263,0.0235709449296282,-0.0822655832234053,0.934435522233286,0.99990598088106,13.6411013582002,11.0299098251798,13.0493942642047,10.5480907191426
"357","hscC",100.113929164716,0.00260714525789403,0.0502197366198506,0.0519147537078778,0.958596618369813,0.99990598088106,112.16016672298,86.8605398732909,113.094750289774,88.3402597728189
"358","rihA",1543.27504238943,0.00676097505447958,0.0651869233702267,0.103716738034726,0.917394143263247,0.99990598088106,1730.1463555984,1334.61908884675,1744.99399966338,1363.34072544918
"359","gltL",732.88839557844,0.0454972747106689,0.0671088944593478,0.677961916631327,0.497795840145533,0.99990598088106,758.596803308802,646.628463501165,823.56177134092,702.766544162873
"360","gltK",411.897085975669,0.0558751988283327,0.0667498432449877,0.8370835961855,0.40254558028292,0.99990598088106,408.475201781663,372.259456599818,450.204102115063,416.649583406131
"361","gltJ",369.000304421928,0.0879315742725447,0.0625413948333069,1.40597398741923,0.159731849210819,0.99990598088106,367.551897707062,292.292610367265,450.929068463074,365.227641150311
"362","gltI",5071.59764687722,0.0759260349172479,0.068205602613763,1.1131935208784,0.265625324739506,0.99990598088106,4938.83653063283,4742.86122482731,5432.17284564922,5172.51998639953
"363","ybeX",2736.73696490459,-0.0336883069260639,0.0684438780850909,-0.49220336235451,0.622575587745322,0.99990598088106,2751.71327953473,2834.68682507121,2641.77737215344,2718.77038285899
"364","ybeZ",2447.93016091926,-0.0314932878760118,0.0689154556391437,-0.456984396082607,0.647682261148412,0.99990598088106,2404.62303386497,2592.02880891725,2316.26748189634,2478.8013189985
"365","miaB",1244.01019860601,0.0171939760528247,0.0690282715502811,0.249086000078974,0.803294258553551,0.99990598088106,1216.33153777286,1242.24359406087,1226.64306083524,1290.82260175507
"366","asnB",1876.6653080752,0.102543206608822,0.0687442574916993,1.49166214532471,0.13578773760068,0.99990598088106,1749.85016867135,1759.27061711618,1961.75893771878,2035.78150879451
"367","nagD",625.010128937276,0.0771443908278617,0.068643616528799,1.12383925452844,0.261081225168363,0.99990598088106,587.325197366955,587.342698190824,650.294814166202,675.077806025124
"368","nagC",755.110963777094,-0.0113300573038049,0.0689331149284798,-0.164363054180276,0.869445346477586,0.99990598088106,756.323286415769,766.578732849996,745.990372103703,751.551463738907
"369","nagA",857.632940180903,-0.0275679921267584,0.0689792769430166,-0.39965614817233,0.689409794913631,0.99990598088106,891.976461033427,857.575488907729,856.910223349443,824.069587433012
"370","nagB",535.731238557099,0.0186725450747618,0.0682712668276389,0.273505179300443,0.784464911563331,0.99990598088106,517.604012647265,537.708103977515,536.475097528416,551.137740075199
"371","nagE",2582.75473328149,0.0126164765078006,0.0687284048471917,0.183570046996603,0.854350762794338,0.99990598088106,2749.43976264169,2365.91565750107,2796.19520427987,2419.46830870332
"372","glnS",3540.05181978233,0.0332801787203912,0.0690306685571068,0.482107147678277,0.629729832524093,0.99990598088106,3280.68487664716,3639.87024230933,3437.06545592192,3802.58670425089
"373","ybfM",86.1895410055698,-0.0021757757948885,0.0454222701832754,-0.0479010799352259,0.961795078716636,0.99990598088106,103.066099150846,70.3156751355212,101.495288721592,69.8811010143194
"374","ybfF",231.87313896855,-0.00386545051961095,0.0626175740678861,-0.0617310807253611,0.950776988322216,0.99990598088106,220.531138624237,245.41549361025,218.939837099435,242.606086540279
"375","pgm",3976.53706436106,0.0458716359674665,0.068156550882547,0.67303341166011,0.50092603495085,0.99990598088106,3937.7312587338,3797.04645731814,4130.13328462079,4041.23725677149
"376","potE",103.987298920862,0.0317456788652646,0.0524839757627486,0.604864216247061,0.545269221178786,0.99990598088106,107.613132936913,86.8605398732909,115.99461568182,105.480907191426
"377","kdpE",56.2469525810744,0.0129485228037633,0.0441075775424611,0.293566854613543,0.769088906466821,0.99990598088106,58.3536002545233,49.6345942133091,61.6221395809667,55.3774762754984
"378","kdpD",304.539473530775,0.0308886171204809,0.0636357700689865,0.485397082285561,0.627394701655851,0.99990598088106,319.808042953361,267.47531326061,334.209486433243,296.665051475884
"379","kdpB",75.38305487351,0.0127324761704045,0.0483342153788832,0.263425734142924,0.792222457864028,0.99990598088106,77.2995743631347,68.9369364073737,84.0960963693193,71.1996123542122
"380","ybgH",152.485634783432,0.0107368895382401,0.0509525848558917,0.210723157001889,0.833103303646407,0.99990598088106,176.576478692259,121.329008076978,184.141452394889,127.895599969603
"381","ybgI",1784.33822476836,-0.00820991375809945,0.0687527677703895,-0.119412120040283,0.904948859596675,0.99990598088106,1807.44592996153,1779.95169803839,1795.01667767616,1754.93859339734
"382","ybgJ",926.841605955927,-0.0289072419265436,0.0688888153829118,-0.419621701518098,0.674761832274678,0.99990598088106,982.159297790418,911.34629930548,941.006319718762,872.854507009046
"383","ybgK",936.007566960782,0.0374782317404905,0.0690326400095911,0.54290596064823,0.587194551740934,0.99990598088106,926.079214428928,896.180173295858,975.079738075297,946.691142043044
"384","nei",133.713718254844,0.00434764360458892,0.0573174414872225,0.0758520180206948,0.939536830896104,0.99990598088106,137.168852546347,128.222701717715,136.293673426138,133.169645329175
"385","abrB",37.2821479087675,0.00848808695855353,0.0365426811030605,0.23227871361203,0.816321544427853,0.99990598088106,30.3135585737783,41.3621618444242,32.6234856605118,44.8293855563559
"386","gltA",16726.7561620544,-0.00871872370020604,0.0686193707746987,-0.127059219601891,0.898893527838481,0.99990598088106,16119.992610571,17515.4968023855,15938.38516103,17333.150074231
"387","sdhA",12080.9733445765,0.0302838431028067,0.0690429496479318,0.43862325200809,0.660934546028745,0.99990598088106,12600.5884601553,11047.8334286457,13145.0898221422,11530.3816673627
"388","sdhB",6531.22792784506,-0.0183656775559039,0.0689216543237824,-0.266471803906868,0.789875871829895,0.99990598088106,7103.98245176495,6135.38734025626,6914.00406098447,5971.53785837458
"389","sucA",17732.2619160353,-0.0241504440613896,0.0673429839112146,-0.358618562153849,0.719880458682176,0.99990598088106,18199.5027287322,17751.2611248987,17712.3778146139,17265.9059958965
"390","sucB",10040.1219521668,-0.0309816720209653,0.0675629130016704,-0.458560335019885,0.646549925956897,0.99990598088106,10086.0787764604,10351.5703709312,9723.24865952854,9999.59000174714
"391","sucC",19042.4013683007,-0.0353173519078142,0.0671679833864246,-0.52580634592868,0.599022764929442,0.99990598088106,19287.0016425665,19554.6513813156,18549.713946567,18778.2385027535
"392","sucD",14473.0540994936,0.0633251776558062,0.0689304088527206,0.918682751339968,0.358261534358265,0.99990598088106,13153.8109041268,14592.5706987129,14285.4618875641,15860.3729075707
"393","mngR",262.456834503299,0.0183982532321435,0.0645731508766971,0.284921100834541,0.775704589595486,0.99990598088106,253.876053055393,260.581619619873,262.437817980117,272.931847357814
"394","mngA",18.1619533408246,-0.000518196840446688,0.0269363289430769,-0.0192378420066731,0.98465136962633,0.99990598088106,14.3989403225447,22.0598196503596,13.7743606122161,22.4146927781779
"395","cydA",3744.75513484139,-0.0369690036926745,0.0681941956661844,-0.542113640780228,0.587740222272177,0.99990598088106,3883.166853301,3772.22916021149,3716.1774999063,3607.44702594675
"396","cydB",2636.9828069438,-0.10488535794503,0.0690134829947487,-1.51978067753819,0.128566106981496,0.99990598088106,2951.02492715732,2694.05547480016,2559.85617482816,2342.99465098954
"397","tolQ",900.19043702051,-0.0138764181196578,0.0690330941074925,-0.201011099083153,0.840689895386675,0.99990598088106,912.438113070727,905.83134439289,900.408204230125,882.084086388296
"398","tolA",1670.57233274341,-0.0297687125563887,0.0688640305389817,-0.432282460428128,0.665536133333951,0.99990598088106,1811.9929637476,1603.47314083551,1733.39453809519,1533.42868829535
"399","tolB",6940.36701656022,-0.0378310808450051,0.0677643449256125,-0.558274132016383,0.576657206185337,0.99990598088106,6991.82228504197,7194.25868347352,6691.43939214497,6883.94770558041
"400","ybgF",4005.81274154922,-0.0340572567476865,0.0682832220009631,-0.498764641586569,0.617945199658215,0.99990598088106,4002.90540966743,4173.4421301024,3845.22150985232,4001.68191657471
"401","nadA",2878.84200296055,-0.0139781630831729,0.0685160930556714,-0.204012845154717,0.838343461029446,0.99990598088106,2966.93954540855,2840.2017799838,2906.39008917759,2801.83659727224
"402","pnuC",1191.16682626577,-0.0331663352107607,0.0690101510265679,-0.480600820566125,0.630800232146293,0.99990598088106,1226.18344430933,1209.15386458533,1172.9955510824,1156.334445086
"403","zitB",314.895990825576,-0.0217354794660049,0.0653343954206071,-0.332680501994043,0.739375469140495,0.99990598088106,334.96482224025,308.837475105034,320.435125821027,295.346540135992
"404","aroG",3733.40513843884,-0.00716636340856386,0.0649644486195347,-0.110312079311775,0.912161877824783,0.99990598088106,3242.03508946559,4280.98375089791,3199.27649377419,4211.32521961767
"405","gpmA",11094.9689104805,0.00901562744194776,0.0681920805092737,0.132209303112869,0.894818742897026,0.99990598088106,11360.0060755234,10710.0424402496,11491.4415823283,10818.3855438206
"406","galM",1944.41953348061,0.0312183876183516,0.0686858384078701,0.454509813696539,0.649461930131187,0.99990598088106,1882.47198743163,1930.23421940646,1966.10873580684,1998.86319127751
"407","galK",2003.76820656249,0.0353023591235421,0.0690153279017248,0.511514763413299,0.608990653363039,0.99990598088106,2031.76626340749,1880.59962519315,2132.85099584946,1969.85594179987
"408","galT",499.722763402473,0.00803330035015533,0.0669098163204783,0.120061611164469,0.904434342213138,0.99990598088106,522.151046433332,470.149906298289,537.200063876428,469.390037001844
"409","galE",650.801071507489,-0.0104802457922706,0.0685584712060037,-0.152865803567581,0.878504103704808,0.99990598088106,638.100407978034,674.203238064115,626.370924681826,664.529715305981
"410","modF",1271.32071292766,-0.0221301973258586,0.0689988173797298,-0.320732994655064,0.74841274106517,0.99990598088106,1273.16946009869,1307.04431428381,1235.34265701138,1269.72642031679
"411","modE",350.771311195665,-0.0217620414488813,0.0664134837238635,-0.327675047726216,0.743157371705826,0.99990598088106,349.363762562795,366.744501687228,334.934452781254,352.042527751383
"412","modA",1886.30503063838,0.116738105053523,0.0687124632783544,1.69893640081882,0.0893311674987995,0.99990598088106,1772.58533760169,1722.0446714562,2030.63074077986,2019.9593727158
"413","modB",880.913342695744,-0.0229127011892449,0.0688975368407069,-0.33256197884432,0.739464947651849,0.99990598088106,924.563536500239,867.226660004761,894.608473446034,837.25470083194
"414","modC",1365.04175992982,0.0308951729039213,0.0689619560955604,0.448003140472262,0.654150930124249,0.99990598088106,1317.88195899501,1356.67890849711,1377.43606122161,1408.17011100553
"415","ybhA",376.276772556469,-0.0169313375530952,0.0667923331576214,-0.253492231108912,0.799887863844277,0.99990598088106,389.529227673051,375.016934056113,380.607332705971,359.95359579074
"416","pgl",772.956301088059,0.0135835996454661,0.0688937456048385,0.197167384734443,0.843696552807961,0.99990598088106,752.534091594047,777.608642675175,762.664598107964,799.017871975049
"417","ybhD",40.2239549486584,0.0116128063798908,0.0393762825517456,0.294918809682708,0.768055902634672,0.99990598088106,37.1341092528784,39.9834231162767,44.2229472286938,39.5553401967846
"418","ybhH",6.70787453785099,-0.00113488278703093,0.0182023284963186,-0.0623482202983239,0.950285528897099,0.99990598088106,6.82055067910012,6.89369364073737,6.52469713210236,6.5925566994641
"419","ybhJ",87.8547686917283,0.00316939219343928,0.0515754440271212,0.0614515735777794,0.950999580158398,0.99990598088106,86.3936419352682,88.2392786014383,88.4458944573875,88.3402597728189
"420","ybhC",1746.71714100209,0.0111368050692567,0.0689475945127202,0.161525650720157,0.871679410255908,0.99990598088106,1683.91817877339,1784.08791422283,1713.82044669889,1805.04202431327
"421","bioB",1526.76038652071,-0.0105092121065033,0.068985343693306,-0.152339780362986,0.87891895086222,0.99990598088106,1499.00547147334,1575.89836627256,1478.9313499432,1553.20635839374
"422","bioC",304.170059331637,0.0419670070123749,0.065443193153093,0.641273828344536,0.521344790039875,0.99990598088106,279.642577843105,303.322520192444,314.635395036936,319.079744254062
"423","bioD",384.262741043802,0.0230663568232282,0.0646504074726142,0.356785946523214,0.721252057838728,0.99990598088106,345.574567741073,403.97044734721,360.308274961652,427.197674125274
"424","uvrB",1142.32511319201,-0.00946040670096803,0.0690422224428633,-0.137023496148275,0.891012223037731,0.99990598088106,1115.53895551504,1184.33656747868,1101.22388262928,1168.20104714504
"425","ybhK",598.882768890769,-0.027184681547943,0.0682285433248789,-0.398435613940924,0.690309110238848,0.99990598088106,634.311213156311,590.100175647119,606.796833285519,564.322853474127
"426","moaA",1223.45936000474,-0.0261101438541656,0.0690133280098089,-0.378334802959431,0.705181894428592,0.99990598088106,1196.6277246999,1296.01440445863,1151.24656064206,1249.94875021839
"427","ybhL",765.590342656817,-0.0169923299638145,0.0662855690916115,-0.256350367005673,0.797680308944773,0.99990598088106,705.54807580469,850.681795266991,680.743400782679,825.388098772905
"428","ybhN",61.3032603764106,0.0040715171221691,0.0429231989120089,0.0948558640868211,0.924429313739276,0.99990598088106,50.7752106110787,70.3156751355212,52.9225434048302,71.1996123542122
"429","ybhO",155.273069429768,0.00198018730527777,0.053582857533831,0.0369556122315337,0.970520397851777,0.99990598088106,134.137496688969,175.099818474729,131.218908990059,180.636053565316
"430","ybhP",162.384675251111,-0.0150320910031151,0.059641602782243,-0.252040359445044,0.801009868202977,0.99990598088106,160.661860441025,170.963602290287,154.417832126422,163.49540614671
"431","ybhR",104.752474323296,-0.00535163465085152,0.0540908810032793,-0.0989378348362836,0.921187628408094,0.99990598088106,106.855293972569,104.784143339208,105.84508680966,101.525373171747
"432","ybhS",77.4265430580826,-0.009756825789681,0.0495571471207997,-0.196880295911666,0.84392121347159,0.99990598088106,81.088769184857,77.2093687762585,77.5713992372169,73.8366350339979
"433","ybhF",252.309256854514,0.0307644115804743,0.0640692855820614,0.480174100600366,0.631103601352347,0.99990598088106,247.813341340638,239.90053869766,269.687481460231,251.835665919529
"434","ybhG",297.610609312394,-0.00167270204292345,0.0647816866024971,-0.0258206003988012,0.979400430583744,0.99990598088106,283.431772664827,312.973691289477,284.186808420458,309.850164874813
"435","ybiH",109.592990218371,0.0130187424352009,0.0495213037730133,0.262891754523948,0.792634011784488,0.99990598088106,92.4563536500239,119.95026934883,92.7956925454558,133.169645329175
"436","rhlE",61.7194853780106,0.0280710233526671,0.0461087090841784,0.608800894889925,0.542656420382701,0.99990598088106,57.5957612901788,56.5282878540464,68.1468367130691,64.6070556547482
"437","dinG",241.812578897899,0.017585378558724,0.0636921470766274,0.276099634976462,0.782471541027781,0.99990598088106,242.508468590227,231.628106328776,254.463188151992,238.6505525206
"438","ybiB",604.27759893622,-0.0249182748541943,0.0686067351818597,-0.36320449862746,0.716452127349313,0.99990598088106,611.576044225978,620.432427666363,586.497775541201,598.60414831134
"439","ybiC",3631.54209694494,-0.0307086552236564,0.0687503766691969,-0.446668901487127,0.655114138904187,0.99990598088106,3571.69503895543,3832.89366424998,3436.34048957391,3685.23919500043
"440","ybiX",117.38215472737,-0.00786438331108306,0.0554705399718607,-0.141775856428882,0.887257055184259,0.99990598088106,115.191522580358,122.707746805125,111.644817593751,119.984531930247
"441","fiu",385.774506202471,0.00216304707477047,0.0665372506174585,0.0325088135547777,0.974066287545514,0.99990598088106,401.654651102563,368.123240415376,400.181424102278,373.138709189668
"442","ybiN",212.639798288218,0.0124159108888962,0.0613004509951227,0.202541917511897,0.839493091965099,0.99990598088106,194.006774872181,224.734412688038,203.715543791196,228.102461801458
"443","ybiO",141.592740497364,0.0297885744168495,0.0579854573490904,0.513724919638265,0.607444326814533,0.99990598088106,134.895335653314,135.116395358452,142.093404210229,154.26582676746
"444","glnQ",2109.68519600385,0.0215765614879248,0.0690026752771918,0.312691665957142,0.754514927895505,0.99990598088106,2160.59888734605,1997.79241708569,2223.47178935088,2056.8776902328
"445","glnP",1981.17114948256,-0.0290466883446767,0.0689915031252546,-0.421018343258041,0.673741687332231,0.99990598088106,2090.87770262636,1948.15782287238,2014.68148112361,1870.96759130791
"446","glnH",8559.91468793331,-0.0342175452944652,0.0687928594367022,-0.49739966581778,0.618907241196402,0.99990598088106,9135.74871517244,8357.91417002999,8745.26905606119,8000.72681046963
"447","rhtA",69.1335224364582,-0.00852503004019966,0.0467929706296821,-0.18218612593901,0.855436660680076,0.99990598088106,76.5417353987903,64.8007202229313,73.2216011491487,61.9700329749625
"448","ybiR",320.221335438642,-0.0169474526891185,0.0658535272947068,-0.257350720383974,0.796908041359998,0.99990598088106,317.534526060328,333.654772211689,306.660765208811,323.035278273741
"449","ybiS",1336.99015261125,0.00376638501389818,0.0653854439611635,0.057602805543926,0.954065014884938,0.99990598088106,1174.65039473391,1489.03782639927,1175.89541647445,1508.37697283739
"450","ybiT",1990.15580229616,0.00690077687845399,0.0687636512237624,0.100355009596543,0.920062486527215,0.99990598088106,1943.09910457919,2019.85223673605,1963.2088704148,2034.46299745462
"451","ybiU",130.792080942206,-0.00680648889437594,0.0551359216728304,-0.123449262982576,0.901751349151495,0.99990598088106,121.254234295113,143.388827727337,117.444548377842,141.080713368532
"452","ybiV",327.485398452028,-0.0121779133211628,0.0586934120095659,-0.207483479051755,0.83563229375659,0.99990598088106,283.431772664827,383.289366424998,274.037279548299,369.183175169989
"453","ybiW",88.6969812647999,0.0416011009078466,0.0490834513256934,0.847558592239212,0.396683843169299,0.99990598088106,90.940675721335,68.9369364073737,106.570053157672,88.3402597728189
"454","ybiY",18.2088496948063,-0.00450737218013582,0.0269607476353395,-0.167182759213534,0.867226249651019,0.99990598088106,22.7351689303337,15.1661260096222,21.7489904403412,13.1851133989282
"455","fsaA",87.7969125387581,0.00140070487992881,0.0493655060870434,0.0283741622634036,0.977363731428942,0.99990598088106,77.2995743631347,97.8904496984707,79.746298281251,96.2513278121758
"456","moeB",295.818204344125,0.0814438576559974,0.0655169484178537,1.2430960174849,0.213832453180091,0.99990598088106,275.095544057038,267.47531326061,318.985193125004,321.716766933848
"457","moeA",504.622775711789,0.0392150365564669,0.0681286486106562,0.575602736237647,0.564883731154743,0.99990598088106,483.501259251764,493.588464676796,528.500467700291,512.900911218307
"458","iaaA",2754.15874909022,-0.0319745553707927,0.065324866322112,-0.489469893640939,0.624509063915094,0.99990598088106,3213.99504778485,2474.83601702472,3015.1350413793,2312.66889017201
"459","yliA",1889.82697216915,-0.0197818193568241,0.0676809065287465,-0.29228065005929,0.770072052213671,0.99990598088106,2101.48744812718,1742.72575237841,2031.35570712787,1683.73898104313
"460","yliB",1678.34060126655,0.0256080781690637,0.0687833194954402,0.372300702509151,0.709668975631396,0.99990598088106,1655.87813709264,1646.21404140808,1719.62017748298,1691.65004908249
"461","yliC",494.804596587815,-0.0143124099025442,0.0674204312761965,-0.212285944062143,0.831883960551402,0.99990598088106,523.666724362021,478.422338667174,510.376309000007,466.753014322058
"462","yliD",320.529403588591,0.0104789028536528,0.0660637902604889,0.158617948082218,0.873969887298714,0.99990598088106,321.32372088205,312.973691289477,324.784923909095,323.035278273741
"463","yliE",239.942118697265,-0.0073498043730454,0.060147403347926,-0.122196536574157,0.90274336931424,0.99990598088106,215.984104838171,268.854051988757,213.865072663355,261.065245298778
"464","yliF",95.6263237213767,-0.00697167548515938,0.0526611499006079,-0.132387452577804,0.894677838714298,0.99990598088106,100.034743293468,93.7542335140282,96.4205242855126,92.2957937924974
"465","yliG",434.270912467282,-0.0180693880053374,0.0621414888187832,-0.290778163652166,0.771220986958572,0.99990598088106,388.771388708707,499.103419589386,371.907736529834,477.301105041201
"466","yliI",141.84105866227,-0.0103052932671651,0.0577739695212959,-0.178372601927006,0.858430364737044,0.99990598088106,137.926691510691,150.282521368075,134.118774382104,145.03624738821
"467","yliJ",1730.97557936291,-0.0287883283793645,0.0690407132223114,-0.416976115044842,0.676695878287286,0.99990598088106,1683.16033980904,1848.88863444576,1614.50005702133,1777.35328617552
"468","dacC",2081.06271563484,-0.0141821110092596,0.0688958850293309,-0.205848448034623,0.836909295452859,0.99990598088106,2161.35672631039,2039.15457893011,2124.87636602133,1998.86319127751
"469","deoR",460.127426396979,-0.021871601656095,0.0678636597182462,-0.322287388373994,0.747234986477697,0.99990598088106,464.555285143153,472.907383754584,449.479135767051,453.56790092313
"470","cmr",178.452140224674,-0.00621208621028352,0.0587265011683485,-0.105779947497223,0.915756947093412,0.99990598088106,164.451055262747,195.780899396941,162.392461954548,191.184144284459
"471","ybjI",338.272355728309,0.00368602302049802,0.0659605710515928,0.055882218145366,0.95543563655597,0.99990598088106,322.839398810739,351.578375677606,330.584654693186,348.086993731704
"472","ybjJ",142.655192921479,-0.0127876919175851,0.0552325301778233,-0.231524644560273,0.816907241887006,0.99990598088106,130.348301867247,161.312431193254,124.694211857956,154.26582676746
"473","ybjL",428.02479710121,-0.017229634175963,0.0650362244509206,-0.264923653262887,0.791068276499219,0.99990598088106,398.623295245185,472.907383754584,385.682097142051,454.886412263023
"474","nfsA",538.904643430611,-0.0261295345887302,0.0680183192203391,-0.384154370296714,0.700864035581191,0.99990598088106,532.00295296981,569.419094724907,509.651342651995,544.545183375734
"475","rimK",343.754190785662,-0.00550523287484793,0.0663915479861436,-0.0829206885791684,0.933914603583175,0.99990598088106,353.152957384517,337.790988396131,346.533914349436,337.538903012562
"476","potF",1596.61711651596,0.0313430380478333,0.0688298368324014,0.455369930981424,0.648843123870007,0.99990598088106,1572.51585101475,1556.5960240785,1643.49871094178,1613.85788002881
"477","potG",447.885943190503,0.169993504181425,0.0653594487008412,2.60090174504849,0.00929790799459212,0.99990598088106,334.96482224025,406.727924803505,490.8022176037,559.048808114555
"478","potH",221.037060110421,0.00231251880827316,0.0631235371772907,0.0366348102733557,0.970776187566308,0.99990598088106,220.531138624237,220.598196503596,225.464534231537,217.554371082315
"479","potI",167.027155567677,0.0328004114630844,0.0602166805681628,0.544706402837262,0.585955460468819,0.99990598088106,160.661860441025,158.55495373696,176.166822566764,172.724985525959
"480","rumB",166.186644098023,0.0966007416447903,0.0590250987886257,1.63660448906196,0.1017131370474,0.99990598088106,152.325631833236,133.737656630305,199.365745703128,179.317542225423
"481","artJ",2818.15267107864,0.0994892350064806,0.0684647475671728,1.45314542946162,0.146183379857554,0.99990598088106,2819.91878632573,2370.05187368551,3276.84789301141,2805.79213129192
"482","artM",576.548624539871,0.012145571604842,0.0677621878135164,0.179238185730765,0.85775068131794,0.99990598088106,601.7241376895,539.086842705662,608.971732329553,556.41178543477
"483","artQ",523.143712687877,-0.026959498577688,0.0681537683898232,-0.395568714901958,0.692423220346346,0.99990598088106,545.64405432801,523.92071669604,521.975770568189,501.034309159271
"484","artI",1700.12377944801,-0.0176517424699757,0.0690362533662674,-0.255688013315634,0.798191751568056,0.99990598088106,1800.62537928243,1642.07782522364,1762.39319201565,1595.39872127031
"485","artP",833.799380244553,-0.0309149127508361,0.0690013092885855,-0.448033712252329,0.654128866600064,0.99990598088106,845.748284208415,858.954227635876,809.062444380692,821.432564753227
"486","ybjR",412.107790540097,-0.0179858169339157,0.0672290571865197,-0.267530405550922,0.789060806783572,0.99990598088106,409.990879710352,427.409005725717,394.381693318187,416.649583406131
"487","ybjS",248.795169152997,-0.0194327104371388,0.0634222396939471,-0.30640214743147,0.759298473525362,0.99990598088106,266.001476484905,242.658016153955,254.463188151992,232.057995821136
"488","ybjT",526.202886691228,0.011284667613099,0.068184373442877,0.165502255770568,0.868548674469357,0.99990598088106,509.267784039476,533.571887793072,522.7007369162,539.271138016163
"489","ltaE",827.010984117597,0.0541002461775785,0.0689945110182163,0.784123916224215,0.432967403297423,0.99990598088106,785.879006025203,803.804678509977,854.735324305409,863.624927629797
"490","poxB",950.087933027594,0.0813712278920332,0.06709193100232,1.21283180669251,0.225194132118891,0.99990598088106,798.004429454714,962.359632246937,933.756656238649,1106.23101417008
"491","hcr",22.9550539599289,-0.00354754859491836,0.0315547068560229,-0.112425338353008,0.91048616558261,0.99990598088106,23.4930078946782,23.4385583785071,22.4739567883526,22.4146927781779
"492","hcp",20.123623613553,-0.0031483319339864,0.0298287652197497,-0.105546840802578,0.915941903939665,0.99990598088106,20.4616520373004,20.6810809222121,19.5740913963071,19.7776700983923
"493","ybjE",59.9483011751511,-0.00505520050525711,0.0401966171604939,-0.12576183923819,0.899920449751439,0.99990598088106,47.7438547537009,74.4518913199636,46.3978462727279,71.1996123542122
"494","aqpZ",95.5884963989072,-0.00968800762396429,0.0527238717194754,-0.183749927841238,0.8542096389536,0.99990598088106,95.4877095074017,99.2691884266181,91.345759849433,96.2513278121758
"495","ybjD",711.638258226017,0.0451012986812366,0.0687025868226375,0.656471623079783,0.511520719983624,0.99990598088106,665.382610694434,708.671706267802,716.991718183248,755.506997758585
"496","ybjX",2246.01370041364,-0.0234191609152121,0.0668730809320716,-0.350203109962898,0.726186272961814,0.99990598088106,2045.40736476569,2543.77295343209,1959.58403867474,2435.29044478204
"497","macA",507.030894941138,-0.0228040111897693,0.0668149761222645,-0.341300895596226,0.732877073757408,0.99990598088106,550.191088114077,485.316032307911,528.500467700291,464.115991642272
"498","macB",517.457734516592,0.0264725463354298,0.0681333747428867,0.388540072106051,0.697616405454255,0.99990598088106,518.361851611609,493.588464676796,535.750131180405,522.130490597556
"499","clpA",15527.6177027381,-0.0246203408452744,0.0671971587308469,-0.3663896109639,0.714074370853773,0.99990598088106,15677.4146553938,15808.6182569389,15230.8180053709,15393.6198932487
"500","aat",113.970188129631,-0.0101274245650569,0.0504450500032623,-0.200761513060289,0.84088505829316,0.99990598088106,99.276904329124,133.737656630305,94.9705915894899,127.895599969603
