"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_chemostat1","IAI1_chemostat2"
"689","hisB","hisB",2339,2249.27639546265,-0.00393833254341278,0.121878373464738,-0.0323136290012291,0.974221940509847,0.983189558569671,2523.32471495486,1977.47421573379,2135.18121776859,2361.12543339336
"690","hisC","hisC",1799,1388.3042679659,-0.117039232942921,0.120054725792509,-0.97488234778196,0.329618623214005,0.432686693752332,1590.22026307051,1296.19371538167,1298.14431536756,1368.65877804387
"691","hisD","hisD",1767,1515.04870957599,-0.133557320220361,0.130713718504001,-1.02175442446979,0.306897145020723,0.409632610213446,1781.72258518762,1385.58638540799,1352.19953607056,1540.68633163778
"692","hisF","hisF",2151,1877.66497972946,-0.0364166801125307,0.108463802427726,-0.335749616899119,0.737059686599161,0.808873061396077,2004.2032241178,1795.98000689247,1738.77626594657,1971.70042196099
"693","hisG","hisG",1599,1719.48801387557,-0.150071051735243,0.109071978976695,-1.37589006033629,0.168855672984528,0.249323479622559,1938.49164299918,1676.7897801907,1571.69649286457,1690.97413944785
"694","hisJ","hisJ",2049,9944.63977735634,-0.0386749711551573,0.0787353626983098,-0.491202044795909,0.623283552854524,0.718190565295038,9890.53169522487,10266.6127090836,9644.76180300842,9976.65290210847
"695","hisM","hisM",1008,913.382935972695,-0.35956985359859,0.1137940626382,-3.15982965422209,0.00157861405118354,0.00369752755440907,1026.97813919666,1026.66127090836,781.343644707034,818.548689078724
"696","hisP","hisP",1057,1114.91841287366,-0.334773244624007,0.112089096626155,-2.98667091359081,0.00282033138878612,0.00629971845688177,1256.02993623869,1231.18086445343,933.68108487004,1038.78176593247
"697","hisQ","hisQ",2073,2055.81477521412,-0.0454515898848076,0.100479822221635,-0.452345444884965,0.651020142055874,0.741465776842218,1965.71501231975,2213.14580034863,2000.86218450659,2043.53610368153
"698","hisS","hisS",478,3347.03970214578,-0.561113652568786,0.0854895487332858,-6.5635350856673,5.25468637660778e-11,2.59546329187677e-10,3998.08034263124,3983.39155374867,2674.09538780762,2732.5915243956
"699","hmp","hmp",389,584.597874622081,1.04484651040394,0.135589451964196,7.70595717637271,1.29866175867094e-14,7.88210902884854e-14,362.352433025512,400.91258072411,788.714811166534,786.411673572169
"700","hofB","hofB",1873,42.4016616110498,0.338181626961015,0.400192671461123,0.845047026289355,0.398084583344245,0.50180336426896,32.8557905593081,41.9874662244845,47.5030727390021,47.2603169214044
"701","hofC","hofC",2018,42.9869513089021,-0.222457306075014,0.398077529950058,-0.558829095686269,0.576278363387427,0.67422855101968,40.3656855442928,52.8229413791902,40.9509247750018,37.8082535371235
"702","hofQ","hofQ",815,52.3389081871421,1.57597695090574,0.380505492867169,4.14179816178344,3.44593530900279e-05,9.9826420423995e-05,25.3458955743234,25.734253492426,76.9877385770033,81.2877451048155
"703","holA","holA",1018,472.932208961103,-0.439936124704498,0.140778504888531,-3.12502341925595,0.00177790904532778,0.00412342166603034,549.161070777007,540.419323340946,407.052192263518,395.096249462941
"704","holB","holB",1615,258.064106331736,-0.246709321790403,0.183628547511113,-1.34352378829045,0.179102428575039,0.261833333662952,299.457062526265,260.051403712936,226.04910475801,246.698854329731
"705","hrpA","hrpA",390,989.378852556279,-0.887534881489979,0.115367763763591,-7.69309252893811,1.43620569200836e-14,8.69456830469678e-14,1308.59920113359,1260.97842112887,660.128907373028,727.808880589628
"706","hscA","hscA",1171,1661.52853641948,-0.317688493480037,0.126716954857303,-2.50707171615503,0.0121736009409732,0.0245447240150622,2061.4661733783,1623.96683881151,1390.69340535906,1569.98772812905
"707","hscC","hscC",533,117.887874536828,1.58325179451703,0.265236414866301,5.96920975317477,2.38405460064074e-09,1.05667375073508e-08,58.2016861336315,58.240678956543,185.917198478508,169.191934578628
"708","hslO","hslO",604,790.853919156465,-0.672019002126591,0.125097783878909,-5.3719496963838,7.78898399350814e-08,3.04466741865442e-07,1012.89708609981,930.49642891035,578.227057823025,641.795103792672
"709","hslU","hslU",1364,1671.4496739572,-0.223775945603836,0.112075289032952,-1.99665731433484,0.0458624221149008,0.0793850283088568,1823.96574447816,1777.01792537173,1407.07377526906,1677.74125070986
"710","hsrA","hsrA",1918,99.1067701198834,-0.213141154751131,0.281343066398333,-0.757584530088829,0.448699744152286,0.552335816446062,91.9962135660627,121.899095490439,97.4632009645042,85.0685704585279
"711","htpG","htpG",1959,3830.31397876796,0.0585062384726577,0.087881367962423,0.665741098814873,0.505576599097629,0.608793497914748,3662.01254205317,3843.88481113184,3788.77956018316,4026.57900170365
"712","htpX","htpX",1685,4155.36867258766,0.0989722342914627,0.0835624409623225,1.18441052166114,0.236250597216867,0.331031252242744,3945.51107773634,4080.91083014102,4304.76121234819,4290.29157012509
"713","htpY","yaaW",2303,19.3421959562789,0.0644430655811479,0.555223148882076,0.116066964626569,0.9075994702314,0.930456947119555,18.7747374624618,18.9620815207349,18.8374253965008,20.7945394454179
"714","htrG","ygiM",254,458.074239532156,1.59529991884946,0.150891783244074,10.5724770729828,3.99792963752416e-26,3.71618577724195e-25,230.92927078828,222.127240671466,667.500073832529,711.74037283635
"715","hyaA","hyaA",2238,4.28898618293764,-0.196397160949528,0.929512187977408,-0.211290571000347,0.832660540096788,0.877679643012116,6.57115811186163,2.70886878867642,4.09509247750018,3.78082535371235
"716","hyaB","hyaB",1926,9.05866236672058,0.558914861426302,0.759880188649699,0.735530245129155,0.462016627064671,0.566366176791115,8.4486318581078,5.41773757735284,8.19018495500035,14.1780950764213
"717","hyaC","hyaC",1964,10.0554594325025,0.479087628047561,0.72925505158903,0.656954829457322,0.511209961398808,0.614364711384342,5.63242123873854,10.8354751547057,11.4662589370005,12.2876823995651
"718","hyaF","hyaF",2264,11.6052254445981,0.123398013716421,0.682235726562336,0.180872987021951,0.856467272348609,0.892912736374921,11.2648424774771,10.8354751547057,13.9233144235006,10.397269722709
"719","hybA","hybA",527,74.2835433737272,2.11086454667336,0.349471027205422,6.04017037850916,1.53951578204169e-09,6.89714755483954e-09,29.1008430668158,24.3798190980878,105.653385919505,138.000125410501
"720","hybB","hybB",831,93.7223085476686,1.31753280444716,0.325885030008012,4.04293748753901,5.27856975029537e-05,0.00014997236077554,36.6107380518005,70.4305885055869,120.395718838505,147.452188794782
"721","hybC","hybC",726,439.093839816172,0.720744691208331,0.156098683622155,4.61723747109188,3.88882175053409e-06,1.26467054449187e-05,321.048010608097,341.317467373229,500.420300750522,593.589580532839
"722","hybO","hybO",641,116.261098406184,1.34776508512857,0.265282236466534,5.08049503457273,3.76452575306601e-07,1.3865905308875e-06,61.0178967530008,69.0761541112487,157.251551136007,177.69879162448
"723","hycB","hycB",2054,2.39414210695248,-0.494103180196302,1.02466435092945,-0.482209788745075,0.629656923795427,0.723416056973725,4.69368436561545,1.35443439433821,1.63803699100007,1.89041267685618
"724","hycC","hycC",2275,10.7624656281574,-0.121953692276211,0.719833901426276,-0.169419211896762,0.865466913024876,0.8981834644623,6.57115811186163,16.2532127320585,9.82822194600042,10.397269722709
"725","hycD","hycD",2114,6.59791041381168,-0.319336438573425,0.829542853022359,-0.384954722242442,0.700270961635903,0.782090700294402,5.63242123873854,9.48104076036747,6.55214796400028,4.72603169214044
"726","hycE","hycE",1738,14.842548067841,0.697043413784001,0.654136985421563,1.06559242072941,0.286607926876523,0.389344830469201,15.9585268430925,5.41773757735284,17.1993884055007,20.7945394454179
"727","hycG","hycG",1378,40.7768469183198,0.811889002184741,0.417404144198713,1.94509089923704,0.0517640390364959,0.0886900552722546,34.7332643055543,23.0253847037496,52.4171837120023,52.9315549519729
"728","hyfA","hyfA",2348,3.95508908741189,0.0228604785819518,0.940755606686086,0.0243001247289722,0.98061321364211,0.985622731974892,3.75494749249236,4.06330318301463,3.27607398200014,4.72603169214044
"729","hyfC","hyfC",2173,6.12249321179489,0.265103909080012,0.869207783320294,0.304994863330997,0.760370064526988,0.826154497168992,2.81621061936927,8.12660636602926,4.09509247750018,9.45206338428088
"730","hyfD","hyfD",1963,6.39343698177657,0.554385229195923,0.837499164423217,0.661953172905822,0.508001232694324,0.610998935502444,5.63242123873854,4.06330318301463,7.37116645950032,8.50685704585279
"731","hyfE","hyfE",2144,3.5186048739788,-0.34498983311794,1.00447469242098,-0.343452986641652,0.731257703342635,0.805270260070877,5.63242123873854,2.70886878867642,5.73312946850025,0
"732","hyfG","hyfG",2157,16.0691761650148,0.202349471964773,0.605910345275594,0.333959427401319,0.73841017490116,0.808873061396077,12.2035793506002,17.6076471263967,15.5613514145007,18.9041267685618
"733","hyfI","hyfI",2034,8.19673431229825,0.40890874066615,0.777978521092736,0.525604151759619,0.599163271479945,0.695488930169199,5.63242123873854,8.12660636602926,11.4662589370005,7.5616507074247
"734","hyi","hyi",2197,10.550045960411,0.191017144816793,0.706586579855884,0.270337917903498,0.786900296667883,0.845640236883419,11.2648424774771,8.12660636602926,11.4662589370005,11.3424760611371
"735","hypB","hypB",997,75.473606328194,1.00048516754555,0.312230538446883,3.20431554364357,0.00135384009727909,0.00320603457339612,50.6917911486468,48.7596381961755,103.196330433004,99.2466655349492
"736","hypD","hypD",1487,85.6305691451508,0.494851820103284,0.297700554453197,1.66224688768956,0.0964632822855164,0.153160598168194,61.0178967530008,81.2660636602926,99.1012379555043,101.137078211805
"737","hypE","hypE",2111,84.418931415773,0.116419375124258,0.295000105521182,0.394641808410808,0.693107254070814,0.775190064832397,74.1602129767241,88.0382356319836,81.9018495500035,93.5754275043807
"738","hyuA","hyuA",1822,16.784410876131,0.547944346592743,0.592797832726191,0.924335947843848,0.355311432069502,0.460422772292039,13.1423162237233,13.5443439433821,19.6564438920008,20.7945394454179
"739","iaaA","iaaA",1309,1312.68971524076,-0.218313922776853,0.102653946099785,-2.1266978140776,0.0334451992660242,0.0603239995928825,1432.51246838583,1391.00412298534,1208.87129935805,1218.3709702338
"740","iadA","iadA",711,416.843100378883,-0.725205390669762,0.15347134179425,-4.72534730061853,2.29722402548134e-06,7.63761439666275e-06,491.898121516499,548.545929706975,298.941750857513,327.986599434546
"741","iap","iap",2228,192.997150004596,-0.0461322108253737,0.202442743603751,-0.227877818706459,0.819741227188317,0.86867551049893,186.808637751495,205.874027939408,188.374253965008,190.931680362474
"742","ibrA","ybdN",2351,15.6579100429287,-0.0118775940343493,0.611137347532635,-0.0194352285657276,0.984493907379051,0.988681461217328,17.8360005893387,13.5443439433821,18.0184069010008,13.2328887379932
"743","ibrB","ybdM",2338,37.1058929725328,0.0133375558322076,0.420057864204348,0.031751710820772,0.974670056381548,0.983189558569671,34.7332643055543,39.2785974358081,38.4938692885017,35.9178408602673
"744","icd","icd",202,54218.1592807586,0.939484373683952,0.0765997229192243,12.2648534208753,1.39865159564654e-34,1.6347606026344e-33,37093.2488045858,37190.0595997386,69015.412541806,73573.9161769039
"745","iclR","iclR",1283,257.471855596105,-0.390747744490639,0.178081257463671,-2.19421038494381,0.0282202883366562,0.0519414466861125,294.76337816065,289.848960388377,220.31597528951,224.959108545885
"746","igaA","yrfF",769,756.131518469393,0.523534669168011,0.120491808121814,4.34498143341606,1.39287443591439e-05,4.27643243588282e-05,619.566336261239,620.3309526069,882.901938149038,901.726846860396
"747","ileS","ileS",469,6146.22617359693,-0.537355477665014,0.0812727027719952,-6.61175842979563,3.79781397977872e-11,1.91186328491633e-10,7274.27202983082,7284.14817275089,4891.17845512621,5135.3060366798
"748","ilvA","ilvA",276,4185.71871066958,-0.926925641750453,0.0929525073602447,-9.972034838803,2.02046291048268e-23,1.72837425059769e-22,5773.231769707,5201.02807425872,2791.21503266412,2977.39996604848
"749","ilvB","ilvB",1182,1867.52042252556,0.325747926006557,0.131266481359253,2.48157734277225,0.0130802320719766,0.0261272655853949,1741.35689964333,1569.78946303798,1791.19344965858,2367.74187776236
"750","ilvC","ilvC",110,14349.8988873227,-1.50513729519078,0.0882364041824534,-17.0580080765586,3.04771604265918e-65,6.54150688792575e-64,20789.2667921839,21676.3680469887,7001.7891180298,7932.17159208851
"751","ilvD","ilvD",332,7402.27598695384,-0.803998706037427,0.0914120344924946,-8.79532668210595,1.42632393154538e-18,1.01432253083694e-17,9879.26685274739,8951.45691218123,5133.60792979422,5644.77225309254
"752","ilvE","ilvE",397,7145.73881476785,-0.728550987299758,0.0956852966594734,-7.61403280059359,2.65673330191029e-14,1.57998673194211e-13,9206.19251471814,8623.68378875138,4978.81343414471,5774.26552145719
"753","ilvI","ilvI",1165,3946.44689547029,-0.218260532951175,0.0864610812358056,-2.52437894404665,0.0115902915832377,0.023488994358819,4324.76077447807,4163.53132819566,3548.80714100165,3748.6883382058
"754","ilvY","ilvY",1433,133.033154266305,-0.44825368741323,0.246835069408624,-1.81600486708461,0.0693696255328322,0.114292872214248,172.727584654648,134.089005039483,108.110441406005,117.205585965083
"755","imp","lptD",1902,4144.35625456932,0.0654356346078274,0.0832721514535446,0.785804539280245,0.431982006841924,0.53623003057507,4022.48750133244,4078.20196135235,4189.27960448268,4287.45595110981
"756","inaA","inaA",1636,247.672490161708,-0.23773970161686,0.183533765049478,-1.29534585395101,0.195200947680938,0.281705035131232,282.55979881005,253.279231741245,231.78223422651,223.068695869029
"757","infB","infB",563,13449.8544444527,-0.525762109732874,0.0915187002814299,-5.74485988236391,9.19971342117636e-09,3.85799704927129e-08,15318.3082956226,16438.7702440828,10293.4244514444,11748.9147866611
"758","insF","insF1",1957,35.6178847074149,0.288079404499245,0.430769971374561,0.668754610680036,0.503652024954589,0.607625156319767,30.0395799399389,33.8608598584552,36.0368138020016,42.5342852292639
"759","insF","insF1",1957,35.6178847074149,0.288079404499245,0.430769971374561,0.668754610680036,0.503652024954589,0.607625156319767,30.0395799399389,33.8608598584552,36.0368138020016,42.5342852292639
"760","insF","insF1",1957,35.6178847074149,0.288079404499245,0.430769971374561,0.668754610680036,0.503652024954589,0.607625156319767,30.0395799399389,33.8608598584552,36.0368138020016,42.5342852292639
"761","insF","insF1",1957,35.6178847074149,0.288079404499245,0.430769971374561,0.668754610680036,0.503652024954589,0.607625156319767,30.0395799399389,33.8608598584552,36.0368138020016,42.5342852292639
"762","insF","insF1",1957,35.6178847074149,0.288079404499245,0.430769971374561,0.668754610680036,0.503652024954589,0.607625156319767,30.0395799399389,33.8608598584552,36.0368138020016,42.5342852292639
"763","iscS","iscS",1345,6018.9451532177,0.492362182844127,0.241713733161388,2.03696404173853,0.0416536455565742,0.0731184068097188,5635.23744935791,4339.60779945962,6273.68167553027,7827.25368852299
"764","ispA","ispA",1686,521.161781413152,0.168718291443334,0.142886423127546,1.18078602396485,0.237687737522541,0.332847418915018,525.69264894893,453.7355221033,538.095151543523,567.123803056853
"765","ispB","ispB",776,995.339139705759,-0.490050599928619,0.113025325076312,-4.33575926101293,1.45257852902073e-05,4.41950761213652e-05,1134.93287960582,1191.90226701762,801.000088599035,853.521323600563
"766","ispD","ispD",833,485.691425255349,-0.562065896461703,0.139993305883569,-4.01494837852581,5.94588070668838e-05,0.000168526102622944,585.771808828808,572.925748805063,383.300655894017,400.767487493509
"767","ispE","ispE",1808,898.047190279698,0.124357659615189,0.130211789579944,0.955041475248594,0.33955672317882,0.443414504106855,946.246768108074,769.318735984103,911.567585491539,965.055671535078
"768","ispG","ispG",1226,1465.17208151469,-0.24355241536912,0.102596114479216,-2.37389511879088,0.017601549416289,0.0338730322566222,1535.77352442937,1642.92892033225,1316.16272226856,1365.82315902859
"769","ispH","ispH",927,872.301803679149,-0.400596663989751,0.114524205135437,-3.49792136532187,0.000468899361700433,0.00119425177235677,999.75476987609,986.028239078216,751.039960373532,752.384245388758
"770","ispU","ispU",1775,2333.36089708541,0.0938754517462728,0.0926315908383966,1.0134280421681,0.310855750672557,0.413481930894595,2194.76680936178,2321.50055189569,2439.03707959911,2378.13914748507
"771","katE","katE",782,121.172516272281,1.13292301603359,0.263642751308332,4.29719008169746,1.72976857672333e-05,5.22248543432709e-05,76.9764235960933,73.1394572942633,147.423329190006,187.150855008761
"772","katG","katG",185,5151.40560131301,1.0612181058244,0.0822013729652907,12.9099803025491,3.95402193656963e-38,5.04618691472481e-37,3279.00789781895,3392.85815781721,6935.4486198943,6998.30772972156
"773","kbaY","kbaY",1785,15.6485855109144,0.616191148433545,0.619597968670398,0.994501563256955,0.319978744725008,0.42323239008165,9.38736873123089,14.8987783377203,21.2944808830009,17.0137140917056
"774","kbaZ","kbaZ",730,51.914347867669,1.84056403003684,0.400750817633912,4.59278920727793,4.3736077949541e-06,1.41453260327214e-05,25.3458955743234,17.6076471263967,72.0736276040031,92.6302211659526
"775","kbl","kbl",597,344.457928725048,0.910538807533737,0.167066740215161,5.45015007990864,5.03273318346576e-08,1.99033216853646e-07,218.72569143768,260.051403712936,452.91722801152,446.137391738057
"776","kch","kch",819,260.993325644073,-0.733497064676589,0.178317219800627,-4.11343932737789,3.89807526977695e-05,0.000112373085615914,321.048010608097,331.836426612861,191.650327947008,199.438537408326
"777","kdgK","kdgK",1901,230.4685568181,0.148353274281872,0.187808021810218,0.789919796033977,0.429574609533588,0.533522174176119,225.296849549541,211.291765516761,236.69634519951,248.589267006587
"778","kdgR","kdgR",829,1557.95003927237,0.442531122693478,0.109225738126881,4.05152787504549,5.08842624840564e-05,0.000144918870596933,1221.29667193314,1422.15611405512,1783.00326470358,1805.34410639765
"779","kdgT","kdgT",693,66.5874763079132,1.65412566650635,0.344189244571358,4.80586099826084,1.54086931153925e-06,5.24962834710558e-06,29.1008430668158,33.8608598584552,103.196330433004,100.191871873377
"780","kdpB","kdpB",954,52.3535454639813,1.32115227664682,0.39200341657884,3.37025704565793,0.000750980958298127,0.00185855979302084,30.9783168130619,27.0886878867642,60.6073686670026,90.7398084890964
"781","kdpD","kdpD",1689,151.925016815004,0.269470489187648,0.229296991287828,1.17520290028312,0.239913550192421,0.335367609238784,151.136636572817,123.253529884777,167.898791577507,165.411109224915
"782","kdpE","kdpE",1846,47.4963466050241,-0.338324225441232,0.380745645377686,-0.888583308958469,0.374227064646842,0.478629523093822,56.3242123873854,50.1140725905138,46.684054243502,36.8630471986954
"783","kdsA","kdsA",893,1935.04696486506,-0.39814741836927,0.108415134026976,-3.67243394515567,0.000240251263508259,0.000635199589185891,2080.24091084077,2322.85498629003,1561.04925242307,1776.04270990638
"784","kdsB","kdsB",750,979.692175912812,-0.495340072247881,0.11116284757917,-4.45598581751965,8.35085529522521e-06,2.6288492469369e-05,1143.38151146392,1149.91480079314,799.362051608035,826.110339786149
"785","kdsD","kdsD",1375,981.189519571066,-0.228806136129302,0.117105357713523,-1.95384857359844,0.0507191278885786,0.0870893534144974,1043.87540291288,1074.0664747102,849.322179833537,957.494020827653
"786","kdtA","waaA",2285,478.035466375092,-0.0213346901931056,0.144406959738478,-0.147740041281548,0.88254792999714,0.911901821760722,509.734122105838,452.381087708962,484.039930840521,465.986724845047
"787","kduD","kduD",1451,76.439671257957,0.548050208318326,0.310378493460877,1.76574801368255,0.0774381336784372,0.126003744737967,56.3242123873854,67.7217197169105,96.6441824690042,85.0685704585279
"788","kduI","kduI",1298,61.7915393332368,0.734053035306977,0.341119459668482,2.15189434229395,0.0314056769668929,0.0571254262856965,42.243159290539,50.1140725905138,81.0828310545035,73.7260943973908
"789","kefA","mscK",1687,1283.27785547869,-0.138920115321043,0.118052517786223,-1.17676537464968,0.239289166346716,0.334692963118837,1249.45877812683,1442.47262997019,1149.08294918655,1292.0970646312
"790","kefB","kefB",1916,267.51800805221,0.136109188142512,0.178731210794242,0.761530051397696,0.44634053649614,0.550005222686527,270.35621945945,238.380453403525,276.828251479012,284.507107866854
"791","kefC","kefC",1882,186.494361876757,0.170333593130914,0.205692135442746,0.828099687740982,0.407614046349899,0.511358535298678,167.09516341591,184.203077629996,199.021494406509,195.657712054614
"792","kgtP","kgtP",42,2313.32280622837,2.35559356205663,0.0961232495493125,24.5059709602116,1.27578220617313e-132,7.17171854470182e-131,746.295814132856,762.546564012412,3887.06177964317,3857.38706712503
"793","ksgA","rsmA",1588,610.752806962489,-0.184847098832557,0.131888349288501,-1.4015422880774,0.161051971130906,0.239448176221706,682.461706760486,616.267649423885,566.760798886025,577.521072779562
"794","lacI","lacI",366,411.803220233704,1.26383408794064,0.154961986824039,8.1557684813098,3.46966540063889e-16,2.23821858221542e-15,247.826534504496,234.31715022051,603.616631183526,561.452565026284
"795","lacY","lacY",1527,21.2263793257634,0.858964733625604,0.545615920083548,1.5743029153073,0.115417436119266,0.178454857025269,13.1423162237233,16.2532127320585,26.2085918560011,29.3013964912707
"796","ldcC","ldcC",2331,166.731277668248,-0.00991115174428288,0.217388487807484,-0.045591888716113,0.963635534317969,0.976037536046643,178.360005893387,155.759955348894,171.174865559507,161.630283871203
"797","ldhA","ldhA",2352,571.605758183979,-0.00232576460650177,0.13166446200245,-0.0176643307626814,0.985906636133408,0.989679238057388,569.813281985715,574.280183199401,561.027669417524,581.301898133274
"798","lepA","lepA",626,3547.05722269158,-0.447481173133832,0.0862424626078727,-5.18864095020616,2.11834390274091e-07,7.98947277056116e-07,4075.05676622733,4112.0628212108,2926.35308442163,3074.75621890657
"799","lepB","lepB",1020,1395.7273817007,-0.31680427992062,0.101444640905192,-3.12292770809548,0.00179061723726442,0.00414475225213852,1558.30320938433,1538.63747196821,1220.33755829505,1265.63128715521
"800","leuA","leuA",2308,3543.10690418889,-0.0247513918029809,0.232848884058753,-0.10629809072538,0.915345846389659,0.936365486709699,3836.61760045407,3310.23765976258,3000.88376751213,4024.6885890268
"801","leuB","leuB",631,3085.70167363159,-0.566233395875612,0.109612927606649,-5.1657537868851,2.39471853419363e-07,8.96027014141231e-07,4060.97571313048,3306.17435657957,2434.94198712161,2540.7146376947
"802","leuC","leuC",550,3410.48455371739,-0.616135666279394,0.105516457284114,-5.83923761409452,5.24402337954533e-09,2.25111621801937e-08,4512.50814910269,3743.65666595081,2638.05857400561,2747.71482581045
"803","leuD","leuD",828,2209.5129197606,-0.42452768211128,0.104727654832118,-4.05363495240884,5.04278870219599e-05,0.00014379256190682,2724.21440580321,2339.10819902209,1849.34376283908,1925.38531137801
"804","leuO","leuO",252,191.145652970011,2.45797843848641,0.230003195100812,10.6867143189427,1.17458634307923e-26,1.10047553809923e-25,56.3242123873854,59.5951133508812,323.512305722514,325.150980419262
"805","leuS","leuS",598,6321.48183252714,-0.441912343125025,0.0817154195877222,-5.40794314407978,6.3752654580958e-08,2.51605564055149e-07,7236.7225549059,7330.19894215839,5212.23370536223,5506.77212768204
"806","lexA","lexA",1432,782.126202606749,-0.21704879701307,0.119261253747426,-1.81994394820585,0.0687675412613898,0.113380003434456,848.618133303273,832.977152517999,706.812961616531,740.096562989193
"807","lgt","lgt",1036,446.535941134341,-0.468237869719953,0.152682603152616,-3.06674015278558,0.00216406891912478,0.00493182115642239,562.30338700073,474.052038018373,384.938692885017,364.849646633242
"808","ligA","ligA",1811,784.647637048013,-0.112931962270521,0.118699962324598,-0.951406892292825,0.341397862910074,0.444834632632828,829.843395840811,800.470727053882,750.220941878032,758.055483419326
"809","ligB","ligB",1267,55.5920967068212,0.798664564169269,0.356045833242235,2.24315099237771,0.0248870793433604,0.0463760018387323,38.4882117980467,41.9874662244845,72.8926460995032,69.0000627052504
"810","lipA","lipA",622,1141.08666655961,0.571226421887813,0.109528909348452,5.21530274779355,1.8351725467662e-07,6.96598453844857e-07,887.106345101319,949.458510431085,1393.15046084556,1334.63134986046
"811","lipB","lipB",764,153.63038489875,-1.03158515334552,0.235092281433984,-4.38800094606764,1.14397278319147e-05,3.53523526323962e-05,226.235586422665,186.911946418673,91.730071496004,109.643935257658
"812","livF","livF",1238,850.917346399015,-0.275974391613002,0.117978476202964,-2.33919271120463,0.0193254621458392,0.0368557480826545,928.410767518735,935.914166487703,738.754682941032,800.58976864859
"813","livG","livG",912,962.096416418647,-0.410252038444396,0.115192805526791,-3.56143803051123,0.000368829166513181,0.000954830769887741,1106.77077341212,1090.31968744226,864.883531248037,786.411673572169
"814","livH","livH",1648,1625.65360657225,-0.125437276040318,0.0987512671389894,-1.27023459723072,0.204001077262978,0.292261252073963,1682.21647663658,1710.65064004916,1515.18421667507,1594.56309292818
"815","livJ","livJ",910,12133.1222750566,0.311115623472055,0.087291084086065,3.56411684800832,0.00036508330607704,0.000947210643569111,11461.9772208329,10189.4099486063,13193.5689440101,13687.5329867771
"816","livK","livK",1058,3695.46545284469,0.259066311109143,0.0867706148261619,2.98564567772353,0.00282980316346997,0.00631490101035217,3332.51589958697,3395.56702660589,3909.99429751717,4143.78458766874
"817","livM","livM",854,1587.39897317766,-0.381788365094374,0.0978985792208985,-3.89983560673445,9.62580242206125e-05,0.00026611849553263,1814.57837574693,1778.37235976607,1377.58910943106,1379.05604776658
"818","lldD","lldD",1654,138.170219309518,0.30727999196988,0.244450983825404,1.25702088476498,0.208746073164766,0.297974291863369,139.87179409534,105.64588275838,147.423329190006,159.739871194347
"819","lldP","lldP",606,187.821082564423,1.13125523257161,0.210708297118322,5.36882148469152,7.92528170448417e-08,3.08772113932131e-07,120.158319759755,113.77248912441,267.819048028512,249.534473345015
"820","lldR","lldR",1666,84.9118206853623,0.361328283068198,0.293904810094488,1.2294058166385,0.218919690506567,0.310245731864349,71.3440023573548,77.2027604772779,103.196330433004,87.9041894738122
"821","lolA","lolA",2029,722.63204032756,0.066641564786294,0.123663207516667,0.538895651540592,0.589958857867923,0.686154119914367,678.706759267994,734.10344173131,733.840571968032,743.877388342905
"822","lolB","lolB",1631,376.722265335868,-0.20791881296766,0.159591493428391,-1.30281889404684,0.192636598718682,0.278856535606872,413.044224174159,394.140408752419,323.512305722514,376.192122694379
"823","lolC","lolC",1573,378.170085040313,-0.240698753925849,0.166474948338627,-1.4458557057861,0.148217677820861,0.222361667762747,455.287383464698,362.98841768264,357.911082533515,336.493456480399
"824","lolD","lolD",911,279.944766418194,-0.653539833337689,0.1833899749312,-3.56366171914723,0.000365717206071506,0.000947813747019568,370.80106488362,314.228779486465,233.42027121751,201.328950085183
"825","lolE","lolE",1230,863.457630980325,0.27656492002148,0.117284436816459,2.3580700690432,0.0183702251414739,0.0352618711861951,753.805709117841,808.597333419911,932.04304787904,959.384433504509
"826","lon","lon",513,5968.46498546117,-0.527741173797019,0.0849287983035674,-6.21392489165658,5.16772365037733e-10,2.37836170341928e-09,7098.7282345568,6999.71694993987,4686.4238312512,5088.99092609682
"827","lpd","lpd",289,27334.5221219446,0.749848208925926,0.0775125529829555,9.67389384130869,3.89278429347094e-22,3.18022965982176e-21,20192.2301408777,20563.0229748427,33222.6662514634,35360.1691205948
"828","lptB","lptB",1836,1044.3156715898,-0.099770831684714,0.110188289104018,-0.905457671554642,0.365222974691877,0.469657648827626,1065.46635099471,1095.73742501961,982.003176104542,1034.05573424033
"829","lpxA","lpxA",694,2611.83299013828,-0.465003911956104,0.0968046430757301,-4.80352901660235,1.55893285178456e-06,5.30351651738234e-06,2909.14556980845,3151.76883562501,2099.96342246209,2286.45413265754
"830","lpxB","lpxB",1582,1167.51414139279,-0.150292744050045,0.106069066608979,-1.41693284248551,0.156502563236172,0.233566720480785,1225.99035629875,1231.18086445343,1127.78846830355,1085.09687651544
"831","lpxC","lpxC",1282,7428.8137317383,0.180881137188468,0.0824384688313909,2.19413508951044,0.0282256993215935,0.0519414466861125,6857.47285816417,7070.14753844545,8154.14814119835,7633.48638914524
"832","lpxD","lpxD",844,4215.00544663468,-0.343387222282328,0.0864295766357515,-3.97302909083424,7.09643783456515e-05,0.00019851528113043,4641.11510072055,4789.28001837991,3593.03413975866,3836.59252767961
"833","lpxH","lpxH",922,294.741812180267,-0.639034060329022,0.181186570621529,-3.52693943120026,0.000420392920779626,0.00107651592837386,319.17053686185,400.91258072411,230.14419723551,228.739933899597
